1,1,0.7286471322129902,0.9534967985136537,0.04650320148634635
2,1,0.678698298366513,0.9415398539484666,0.058460146051533594
3,1,0.396418930879038,0.8524871435152932,0.14751285648470705
4,1,0.7466981372985537,0.04242489568763573,0.9575751043123643
5,1,0.6141577113987685,0.9245771542978961,0.07542284570210396
6,1,0.7896004110317061,0.03324224087612576,0.9667577591238742
7,1,0.46638369330939766,0.8785143465261368,0.12148565347386327
8,1,0.09017244608745478,0.6749132663392047,0.32508673366079543
9,1,0.06080845759467457,0.6441416166582838,0.3558583833417161
10,1,0.37026652656038117,0.8419046584765139,0.15809534152348617
