1,1,0.18875169106062517,0.05687716174064143,0.24277713562703382,0.153621822651422,0.5467238799809028
1,2,0.36041217676560855,0.03677266671627498,0.15696216937572036,0.09932078028905764,0.7069443836189471
2,1,0.22796567637087728,0.08349604983970989,0.11924728037502347,0.18236302138076893,0.6148936484044977
2,2,0.4234028904078717,0.05170374527276353,0.07384218799351823,0.11292571592001874,0.7615283508136996
3,1,0.15498898895836144,0.08668043328749692,0.12931847694273604,0.26896953233552295,0.5150315574342441
3,2,0.3198119720713405,0.05721361569147318,0.08535695267083489,0.17753394707568446,0.6798954845620075
4,1,0.17280447494658957,0.04182969364753728,0.2312233044324494,0.21746646254609828,0.5094805393739151
4,2,0.328307241082091,0.027711316944097147,0.15318071243790496,0.14406708591042616,0.6750408847075717
5,1,0.2245211444667703,0.22342049731297256,0.11268605006911521,0.06934296677086284,0.5945504858470494
5,2,0.4101104085688404,0.14011503511241177,0.07066947774265966,0.04348747022207127,0.7457280169228572
6,1,0.20930267683068648,0.022218350649506814,0.3341051924288551,0.16068165535968404,0.48299480156195396
6,2,0.3372823094580739,0.014982082625040553,0.22529087227882472,0.1083494393847148,0.65137760571142
7,1,0.5836877022809708,1.2867291545814864E-4,0.24924995324867566,0.002088844335937652,0.7485325294999285
7,2,0.6974852491488799,7.358908872856283E-5,0.1425480790568763,0.001194627094833089,0.8561837047595621
8,1,0.36702151507191916,0.05760908311599525,0.15738777274184665,0.06830906771435379,0.7166940764278045
8,2,0.5586335731035763,0.03355815337574388,0.09168073386106636,0.039791054592845806,0.8349700581703439
9,1,0.2251869483410367,0.07695433647120412,0.32246494116640234,0.0648699451067112,0.5357107772556823
9,2,0.37779316214556047,0.050109914972871164,0.2099776507023333,0.04224099099091685,0.6976714433338788
10,1,0.20419642805576121,0.035550920766431765,0.23846828295515277,0.18334223860864562,0.54263855766977
10,2,0.36807327365796305,0.023045528448435226,0.15458467686388613,0.11884977054222795,0.7035200241454508
