LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,7,3,0,182,204,1
1,IMINT,5,3,1,178,225,1
1,IMINT,6,1,1,198,217,1
1,IMINT,4,2,0,204,203,1
1,IMINT,1,1,1,164,212,1
1,IMINT,1,3,0,226,85,2
1,IMINT,4,4,0,241,100,2
1,IMINT,3,2,0,244,81,2
1,IMINT,2,2,0,211,79,2
1,IMINT,2,4,0,113,70,3
1,IMINT,1,4,0,134,48,3
1,IMINT,6,1,0,115,45,3
1,IMINT,201,1,0,79,78,3
2,SIGINT,1,,1,224,85,2
2,SIGINT,1,,1,246,87,2
2,SIGINT,1,,1,243,72,2
2,SIGINT,1,,1,211,82,2
2,SIGINT,1,,1,99,65,3
2,SIGINT,1,,1,110,38,3
2,SIGINT,1,,1,133,44,3
2,SIGINT,1,,1,103,68,3
2,SIGINT,1,,1,111,62,3
3,MASINT,1,,1,183,217,1
3,MASINT,1,,1,180,212,1
3,MASINT,1,,1,188,214,1
3,MASINT,1,,1,216,208,1
3,MASINT,1,,1,203,197,1
3,MASINT,1,,1,160,226,1
3,MASINT,2,,1,235,107,2
3,MASINT,2,,1,213,73,2
3,MASINT,2,,1,256,88,2
3,MASINT,2,,1,237,71,2
3,MASINT,1,,1,117,65,3
3,MASINT,1,,1,102,60,3
3,MASINT,1,,1,99,67,3
3,MASINT,1,,1,113,47,3
3,MASINT,2,,1,112,44,3
3,MASINT,2,,1,87,82,3
3,MASINT,2,,1,100,81,3
3,MASINT,2,,1,104,42,3
