LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,1,1,63,202,1
1,IMINT,4,3,1,43,235,1
1,IMINT,5,2,1,34,183,1
1,IMINT,7,1,1,79,242,1
1,IMINT,2,1,1,27,199,1
1,IMINT,1,1,1,102,78,2
1,IMINT,4,4,1,138,94,2
1,IMINT,7,2,1,70,96,2
1,IMINT,2,2,1,141,63,2
1,IMINT,6,3,1,92,121,2
1,IMINT,201,4,0,142,78,2
1,IMINT,3,3,0,216,92,3
1,IMINT,1,1,0,227,79,3
1,IMINT,2,3,0,215,113,3
1,IMINT,4,2,0,201,109,3
1,IMINT,6,4,1,198,93,3
2,SIGINT,1,,1,64,224,1
2,SIGINT,1,,1,48,206,1
2,SIGINT,1,,1,65,232,1
2,SIGINT,1,,1,53,226,1
2,SIGINT,1,,1,89,66,2
2,SIGINT,1,,1,95,80,2
2,SIGINT,1,,1,117,74,2
2,SIGINT,1,,1,119,63,2
2,SIGINT,1,,1,98,101,2
2,SIGINT,1,,1,118,99,2
2,SIGINT,1,,1,222,108,3
2,SIGINT,1,,1,205,68,3
2,SIGINT,1,,1,210,77,3
2,SIGINT,1,,1,221,68,3
2,SIGINT,1,,1,203,76,3
2,SIGINT,1,,1,187,97,3
2,SIGINT,1,,1,210,96,3
3,MASINT,1,,1,43,217,1
3,MASINT,1,,1,62,202,1
3,MASINT,1,,1,42,211,1
3,MASINT,1,,1,46,218,1
3,MASINT,1,,1,27,218,1
3,MASINT,1,,1,50,220,1
3,MASINT,1,,1,59,209,1
3,MASINT,2,,1,50,216,1
3,MASINT,2,,1,52,198,1
3,MASINT,2,,1,30,206,1
3,MASINT,2,,1,48,204,1
3,MASINT,2,,1,113,85,2
3,MASINT,2,,1,111,89,2
3,MASINT,2,,1,110,87,2
3,MASINT,2,,1,117,98,2
3,MASINT,2,,1,108,97,2
3,MASINT,2,,1,108,85,2
3,MASINT,2,,1,119,91,2
