LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,3,0,69,62,1
1,IMINT,4,4,0,78,81,1
1,IMINT,7,3,0,83,49,1
1,IMINT,5,4,0,93,66,1
1,IMINT,3,4,0,47,69,1
1,IMINT,5,1,1,61,238,2
1,IMINT,1,2,0,67,252,2
1,IMINT,4,2,1,47,219,2
1,IMINT,6,2,1,79,222,2
1,IMINT,2,4,0,202,175,3
1,IMINT,5,4,1,222,182,3
1,IMINT,1,2,0,205,194,3
1,IMINT,3,2,0,187,162,3
1,IMINT,4,1,0,180,169,3
2,SIGINT,1,,1,73,55,1
2,SIGINT,1,,1,61,82,1
2,SIGINT,1,,1,61,51,1
2,SIGINT,1,,1,82,41,1
2,SIGINT,1,,1,66,82,1
2,SIGINT,1,,1,194,157,3
2,SIGINT,1,,1,221,170,3
2,SIGINT,1,,1,177,184,3
2,SIGINT,1,,1,180,169,3
2,SIGINT,1,,1,182,189,3
2,SIGINT,1,,1,213,168,3
3,MASINT,1,,1,77,244,2
3,MASINT,1,,1,62,245,2
3,MASINT,1,,1,45,235,2
3,MASINT,1,,1,67,259,2
3,MASINT,1,,1,64,228,2
3,MASINT,1,,1,57,246,2
3,MASINT,1,,1,66,204,2
3,MASINT,2,,1,55,225,2
3,MASINT,2,,1,61,240,2
3,MASINT,2,,1,58,205,2
3,MASINT,2,,1,67,245,2
3,MASINT,2,,1,66,254,2
3,MASINT,2,,1,86,244,2
3,MASINT,2,,1,45,251,2
