LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,2,2,0,121,226,1
1,IMINT,4,1,0,102,219,1
1,IMINT,4,3,0,230,163,2
1,IMINT,5,2,1,264,172,2
1,IMINT,7,3,0,218,138,2
1,IMINT,6,4,0,221,190,2
1,IMINT,3,1,1,80,62,3
1,IMINT,5,4,0,108,53,3
1,IMINT,4,2,0,90,92,3
1,IMINT,6,3,0,68,93,3
1,IMINT,7,2,0,56,83,3
1,IMINT,201,1,0,95,61,3
2,SIGINT,1,,1,107,221,1
2,SIGINT,1,,1,114,233,1
2,SIGINT,1,,1,108,219,1
2,SIGINT,1,,1,86,216,1
2,SIGINT,1,,1,109,241,1
2,SIGINT,1,,1,113,219,1
3,MASINT,1,,1,256,182,2
3,MASINT,1,,1,225,173,2
3,MASINT,1,,1,228,168,2
3,MASINT,1,,1,232,155,2
3,MASINT,1,,1,253,189,2
3,MASINT,1,,1,211,182,2
3,MASINT,1,,1,248,159,2
3,MASINT,2,,1,250,141,2
3,MASINT,2,,1,235,164,2
3,MASINT,2,,1,229,181,2
3,MASINT,2,,1,235,154,2
3,MASINT,2,,1,225,135,2
3,MASINT,2,,1,229,164,2
3,MASINT,2,,1,75,104,3
3,MASINT,2,,1,99,50,3
3,MASINT,2,,1,92,87,3
3,MASINT,2,,1,61,65,3
3,MASINT,2,,1,75,43,3
3,MASINT,2,,1,90,74,3
