LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,2,4,0,207,181,1
1,IMINT,1,3,0,204,214,1
1,IMINT,3,2,0,224,167,1
1,IMINT,4,2,0,228,202,1
1,IMINT,4,4,0,63,136,2
1,IMINT,5,3,0,47,136,2
1,IMINT,7,1,1,66,118,2
1,IMINT,6,2,0,55,153,2
2,SIGINT,1,,1,220,206,1
2,SIGINT,1,,1,229,219,1
2,SIGINT,1,,1,223,194,1
2,SIGINT,1,,1,207,186,1
2,SIGINT,1,,1,229,195,1
2,SIGINT,1,,1,207,183,1
3,MASINT,1,,1,229,193,1
3,MASINT,1,,1,221,183,1
3,MASINT,1,,1,209,177,1
3,MASINT,1,,1,225,209,1
3,MASINT,1,,1,233,176,1
3,MASINT,1,,1,206,183,1
3,MASINT,2,,1,55,157,2
3,MASINT,2,,1,63,148,2
3,MASINT,2,,1,87,129,2
3,MASINT,2,,1,54,150,2
