LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,2,0,62,119,1
1,IMINT,3,2,0,74,107,1
1,IMINT,2,4,0,72,138,1
1,IMINT,4,2,1,62,100,1
1,IMINT,7,1,1,198,179,2
1,IMINT,6,3,1,237,193,2
1,IMINT,5,4,0,188,216,2
1,IMINT,4,3,1,233,158,2
2,SIGINT,1,,1,51,140,1
2,SIGINT,1,,1,76,98,1
2,SIGINT,1,,1,84,115,1
2,SIGINT,1,,1,94,114,1
2,SIGINT,1,,1,73,110,1
2,SIGINT,1,,1,65,105,1
2,SIGINT,1,,1,220,184,2
2,SIGINT,1,,1,212,212,2
2,SIGINT,1,,1,203,210,2
2,SIGINT,1,,1,232,194,2
2,SIGINT,1,,1,224,182,2
2,SIGINT,1,,1,207,183,2
2,SIGINT,1,,1,219,208,2
3,MASINT,1,,1,218,169,2
3,MASINT,1,,1,205,195,2
3,MASINT,1,,1,223,207,2
3,MASINT,2,,1,218,176,2
3,MASINT,2,,1,221,190,2
3,MASINT,2,,1,197,177,2
3,MASINT,2,,1,187,175,2
3,MASINT,2,,1,208,206,2
3,MASINT,2,,1,220,176,2
