LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,4,1,233,67,1
1,IMINT,7,4,0,215,104,1
1,IMINT,6,2,0,228,107,1
1,IMINT,5,4,0,202,46,1
1,IMINT,2,2,0,246,29,1
1,IMINT,202,1,0,190,72,1
1,IMINT,7,3,0,58,63,2
1,IMINT,3,2,1,88,54,2
1,IMINT,6,2,0,34,61,2
1,IMINT,4,3,0,44,92,2
1,IMINT,5,1,0,146,210,3
1,IMINT,6,2,0,121,176,3
1,IMINT,7,2,0,126,243,3
1,IMINT,1,2,0,156,242,3
1,IMINT,2,4,0,136,169,3
1,IMINT,4,2,0,156,169,3
2,SIGINT,1,,1,196,94,1
2,SIGINT,1,,1,221,89,1
2,SIGINT,1,,1,239,81,1
2,SIGINT,1,,1,209,58,1
2,SIGINT,1,,1,207,82,1
2,SIGINT,1,,1,229,66,1
2,SIGINT,1,,1,223,52,1
3,MASINT,2,,1,220,73,1
3,MASINT,2,,1,230,60,1
3,MASINT,2,,1,218,77,1
3,MASINT,1,,1,52,80,2
3,MASINT,1,,1,48,74,2
3,MASINT,1,,1,26,68,2
3,MASINT,1,,1,69,93,2
3,MASINT,1,,1,39,84,2
3,MASINT,1,,1,61,84,2
3,MASINT,2,,1,69,68,2
3,MASINT,2,,1,65,67,2
3,MASINT,2,,1,55,65,2
3,MASINT,2,,1,53,61,2
3,MASINT,2,,1,55,70,2
3,MASINT,2,,1,56,86,2
3,MASINT,1,,1,157,205,3
3,MASINT,1,,1,112,221,3
3,MASINT,1,,1,140,190,3
3,MASINT,1,,1,132,194,3
3,MASINT,1,,1,143,198,3
3,MASINT,1,,1,160,210,3
3,MASINT,2,,1,135,202,3
3,MASINT,2,,1,135,215,3
3,MASINT,2,,1,123,199,3
3,MASINT,2,,1,146,215,3
3,MASINT,2,,1,131,201,3
3,MASINT,2,,1,131,199,3
3,MASINT,2,,1,137,213,3
