LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,3,1,216,96,1
1,IMINT,3,3,1,200,104,1
1,IMINT,1,2,1,202,79,1
1,IMINT,2,4,1,230,76,1
1,IMINT,7,4,1,217,72,1
1,IMINT,7,1,0,87,73,2
1,IMINT,6,3,0,70,66,2
1,IMINT,5,4,0,86,93,2
1,IMINT,3,3,0,174,231,3
1,IMINT,4,4,0,191,223,3
1,IMINT,2,3,0,158,243,3
1,IMINT,1,1,1,192,239,3
2,SIGINT,1,,1,223,91,1
2,SIGINT,1,,1,217,93,1
2,SIGINT,1,,1,218,83,1
2,SIGINT,1,,1,233,94,1
2,SIGINT,1,,1,229,75,1
2,SIGINT,1,,1,200,76,1
2,SIGINT,1,,1,222,94,1
2,SIGINT,1,,1,81,62,2
2,SIGINT,1,,1,60,70,2
2,SIGINT,1,,1,74,65,2
2,SIGINT,1,,1,61,102,2
3,MASINT,2,,1,200,79,1
3,MASINT,2,,1,225,72,1
3,MASINT,2,,1,220,94,1
3,MASINT,2,,1,111,68,2
3,MASINT,2,,1,81,86,2
3,MASINT,2,,1,95,68,2
3,MASINT,2,,1,112,78,2
3,MASINT,2,,1,61,77,2
3,MASINT,2,,1,92,84,2
3,MASINT,2,,1,77,68,2
