LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,3,0,210,232,1
1,IMINT,3,1,0,188,223,1
1,IMINT,2,4,0,187,250,1
1,IMINT,4,3,0,237,250,1
1,IMINT,6,2,0,169,68,2
1,IMINT,4,3,0,167,97,2
1,IMINT,5,1,1,200,80,2
1,IMINT,7,1,0,185,46,2
1,IMINT,2,2,0,135,64,2
1,IMINT,1,1,0,65,214,3
1,IMINT,7,3,1,49,204,3
1,IMINT,6,3,0,77,199,3
1,IMINT,4,3,0,51,219,3
1,IMINT,5,1,0,60,234,3
1,IMINT,3,2,0,83,213,3
2,SIGINT,1,,1,215,255,1
2,SIGINT,1,,1,227,221,1
2,SIGINT,1,,1,214,217,1
2,SIGINT,1,,1,217,217,1
2,SIGINT,1,,1,199,236,1
2,SIGINT,1,,1,219,245,1
2,SIGINT,1,,1,157,84,2
2,SIGINT,1,,1,172,47,2
2,SIGINT,1,,1,179,81,2
3,MASINT,1,,1,211,239,1
3,MASINT,1,,1,234,255,1
3,MASINT,1,,1,221,237,1
3,MASINT,2,,1,192,61,2
3,MASINT,2,,1,193,90,2
3,MASINT,2,,1,176,60,2
3,MASINT,2,,1,165,94,2
3,MASINT,2,,1,187,79,2
3,MASINT,2,,1,153,67,2
3,MASINT,2,,1,168,55,2
3,MASINT,1,,1,71,226,3
3,MASINT,1,,1,58,202,3
3,MASINT,1,,1,76,192,3
3,MASINT,1,,1,53,215,3
3,MASINT,1,,1,71,222,3
3,MASINT,1,,1,83,224,3
3,MASINT,1,,1,74,202,3
