LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,3,0,110,58,1
1,IMINT,7,1,0,150,69,1
1,IMINT,3,1,0,84,79,1
1,IMINT,2,4,0,78,32,1
1,IMINT,4,3,0,99,95,1
1,IMINT,3,4,0,79,211,2
1,IMINT,4,3,0,109,214,2
1,IMINT,7,1,0,72,181,2
1,IMINT,6,4,0,56,194,2
1,IMINT,1,2,0,74,233,2
1,IMINT,5,3,0,99,236,2
1,IMINT,6,4,0,211,231,3
1,IMINT,1,2,0,217,258,3
1,IMINT,7,3,0,230,213,3
1,IMINT,2,2,0,197,202,3
2,SIGINT,1,,1,98,66,1
2,SIGINT,1,,1,125,75,1
2,SIGINT,1,,1,84,49,1
2,SIGINT,1,,1,130,75,1
2,SIGINT,1,,1,104,89,1
2,SIGINT,1,,1,203,224,3
2,SIGINT,1,,1,217,199,3
2,SIGINT,1,,1,223,254,3
2,SIGINT,1,,1,202,234,3
3,MASINT,2,,1,117,65,1
3,MASINT,2,,1,103,80,1
3,MASINT,2,,1,95,62,1
3,MASINT,2,,1,99,69,1
3,MASINT,1,,1,98,226,2
3,MASINT,1,,1,84,200,2
3,MASINT,1,,1,65,211,2
3,MASINT,1,,1,50,216,2
3,MASINT,2,,1,76,217,2
3,MASINT,2,,1,87,228,2
3,MASINT,2,,1,82,209,2
3,MASINT,2,,1,68,207,2
3,MASINT,2,,1,91,209,2
3,MASINT,2,,1,77,202,2
3,MASINT,2,,1,84,202,2
3,MASINT,2,,1,239,222,3
3,MASINT,2,,1,215,246,3
3,MASINT,2,,1,220,231,3
