LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,5,1,1,226,82,1
1,IMINT,6,4,1,237,50,1
1,IMINT,7,3,1,248,85,1
1,IMINT,4,3,1,204,102,1
1,IMINT,7,3,0,68,106,2
1,IMINT,1,1,0,97,115,2
1,IMINT,5,3,0,63,79,2
1,IMINT,4,4,0,61,137,2
1,IMINT,201,2,0,92,139,2
3,MASINT,2,,1,228,84,1
3,MASINT,2,,1,238,67,1
3,MASINT,2,,1,227,106,1
3,MASINT,2,,1,232,69,1
3,MASINT,2,,1,210,107,1
3,MASINT,2,,1,234,63,1
3,MASINT,2,,1,220,79,1
3,MASINT,2,,1,84,113,2
3,MASINT,2,,1,61,115,2
3,MASINT,2,,1,88,123,2
3,MASINT,2,,1,86,107,2
3,MASINT,2,,1,80,124,2
3,MASINT,2,,1,82,107,2
3,MASINT,2,,1,68,112,2
