LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,3,0,203,215,1
1,IMINT,5,3,0,224,205,1
1,IMINT,1,1,0,183,213,1
1,IMINT,3,1,0,197,229,1
1,IMINT,2,4,0,211,229,1
1,IMINT,4,3,0,224,223,1
1,IMINT,1,4,0,81,233,2
1,IMINT,5,4,0,124,248,2
1,IMINT,7,3,0,109,264,2
1,IMINT,6,4,0,88,195,2
1,IMINT,3,3,0,51,211,2
1,IMINT,2,3,0,112,209,2
1,IMINT,4,3,0,224,57,3
1,IMINT,5,2,1,210,69,3
1,IMINT,1,3,0,202,53,3
1,IMINT,3,3,0,230,37,3
1,IMINT,2,1,0,226,76,3
2,SIGINT,1,,1,105,219,2
2,SIGINT,1,,1,94,226,2
2,SIGINT,1,,1,80,215,2
2,SIGINT,1,,1,81,230,2
2,SIGINT,1,,1,100,239,2
2,SIGINT,1,,1,103,203,2
2,SIGINT,1,,1,81,220,2
2,SIGINT,1,,1,214,43,3
2,SIGINT,1,,1,220,52,3
2,SIGINT,1,,1,226,52,3
2,SIGINT,1,,1,214,57,3
2,SIGINT,1,,1,219,54,3
2,SIGINT,1,,1,219,60,3
3,MASINT,2,,1,115,214,2
3,MASINT,2,,1,111,251,2
3,MASINT,2,,1,86,211,2
3,MASINT,2,,1,88,224,2
