LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,2,3,0,199,216,1
1,IMINT,7,2,0,203,174,1
1,IMINT,1,3,0,221,184,1
1,IMINT,4,3,1,195,256,1
1,IMINT,3,1,1,62,90,2
1,IMINT,2,1,1,36,127,2
1,IMINT,1,4,0,99,93,2
1,IMINT,4,2,1,51,131,2
1,IMINT,7,4,0,227,101,3
1,IMINT,6,3,0,249,122,3
1,IMINT,4,4,0,201,116,3
1,IMINT,5,1,0,214,80,3
2,SIGINT,1,,1,199,212,1
2,SIGINT,1,,1,186,201,1
2,SIGINT,1,,1,190,211,1
2,SIGINT,1,,1,202,223,1
2,SIGINT,1,,1,194,183,1
2,SIGINT,1,,1,213,203,1
2,SIGINT,1,,1,191,196,1
2,SIGINT,1,,1,46,88,2
2,SIGINT,1,,1,37,124,2
2,SIGINT,1,,1,54,108,2
2,SIGINT,1,,1,60,111,2
2,SIGINT,1,,1,69,98,2
2,SIGINT,1,,1,29,113,2
2,SIGINT,1,,1,82,125,2
3,MASINT,2,,1,197,201,1
3,MASINT,2,,1,223,196,1
3,MASINT,2,,1,218,177,1
3,MASINT,2,,1,212,214,1
3,MASINT,1,,1,79,111,2
3,MASINT,1,,1,49,108,2
3,MASINT,1,,1,59,102,2
3,MASINT,1,,1,77,119,2
3,MASINT,1,,1,67,113,2
3,MASINT,1,,1,40,108,2
3,MASINT,1,,1,235,83,3
3,MASINT,1,,1,213,103,3
3,MASINT,1,,1,239,106,3
3,MASINT,1,,1,197,106,3
3,MASINT,1,,1,234,105,3
3,MASINT,1,,1,225,111,3
3,MASINT,1,,1,221,92,3
3,MASINT,2,,1,236,99,3
3,MASINT,2,,1,232,103,3
3,MASINT,2,,1,253,117,3
3,MASINT,2,,1,220,91,3
3,MASINT,2,,1,218,101,3
3,MASINT,2,,1,239,98,3
