LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,2,4,0,236,207,1
1,IMINT,3,1,0,241,188,1
1,IMINT,1,1,0,250,198,1
1,IMINT,6,2,0,68,69,2
1,IMINT,7,2,0,38,61,2
1,IMINT,5,2,0,46,51,2
1,IMINT,1,4,0,57,217,3
1,IMINT,6,4,0,46,232,3
1,IMINT,5,4,1,77,221,3
1,IMINT,3,3,1,71,233,3
1,IMINT,4,2,1,66,202,3
1,IMINT,201,4,0,40,189,3
2,SIGINT,1,,1,236,192,1
2,SIGINT,1,,1,252,192,1
2,SIGINT,1,,1,244,227,1
2,SIGINT,1,,1,237,199,1
2,SIGINT,1,,1,252,192,1
2,SIGINT,1,,1,222,200,1
2,SIGINT,1,,1,235,201,1
2,SIGINT,1,,1,48,198,3
2,SIGINT,1,,1,41,229,3
3,MASINT,1,,1,37,45,2
3,MASINT,1,,1,47,61,2
3,MASINT,1,,1,53,76,2
3,MASINT,1,,1,52,51,2
3,MASINT,1,,1,53,30,2
3,MASINT,1,,1,69,75,2
3,MASINT,2,,1,59,37,2
3,MASINT,2,,1,34,85,2
3,MASINT,2,,1,49,62,2
3,MASINT,2,,1,66,91,2
3,MASINT,2,,1,60,65,2
3,MASINT,2,,1,48,53,2
3,MASINT,2,,1,82,62,2
