LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,3,0,192,197,1
1,IMINT,3,1,0,174,178,1
1,IMINT,2,2,0,166,196,1
1,IMINT,1,3,1,187,228,1
1,IMINT,2,4,1,62,151,2
1,IMINT,4,4,0,78,142,2
1,IMINT,3,3,0,51,165,2
1,IMINT,1,3,0,78,164,2
1,IMINT,2,1,0,176,66,3
1,IMINT,5,2,0,191,30,3
1,IMINT,3,4,1,150,37,3
1,IMINT,1,4,0,218,60,3
1,IMINT,7,1,0,156,102,3
1,IMINT,6,1,0,136,79,3
2,SIGINT,1,,1,180,76,3
2,SIGINT,1,,1,194,49,3
2,SIGINT,1,,1,178,84,3
2,SIGINT,1,,1,169,44,3
2,SIGINT,1,,1,187,62,3
2,SIGINT,1,,1,177,82,3
3,MASINT,2,,1,172,61,3
3,MASINT,2,,1,186,84,3
3,MASINT,2,,1,177,55,3
3,MASINT,2,,1,138,69,3
