LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,1,0,225,212,1
1,IMINT,7,1,0,250,228,1
1,IMINT,5,3,0,237,241,1
1,IMINT,2,2,0,221,239,1
1,IMINT,202,1,0,242,167,1
1,IMINT,2,4,0,89,219,2
1,IMINT,3,2,0,72,263,2
1,IMINT,4,3,0,61,193,2
1,IMINT,1,1,0,55,202,2
1,IMINT,7,4,0,111,95,3
1,IMINT,1,4,1,86,75,3
1,IMINT,6,3,0,136,95,3
2,SIGINT,1,,1,221,210,1
2,SIGINT,1,,1,250,238,1
2,SIGINT,1,,1,252,230,1
2,SIGINT,1,,1,207,201,1
2,SIGINT,1,,1,242,242,1
2,SIGINT,1,,1,237,211,1
2,SIGINT,1,,1,255,205,1
2,SIGINT,1,,1,51,225,2
2,SIGINT,1,,1,53,235,2
2,SIGINT,1,,1,83,225,2
3,MASINT,2,,1,260,197,1
3,MASINT,2,,1,233,233,1
3,MASINT,2,,1,266,203,1
3,MASINT,1,,1,114,62,3
3,MASINT,1,,1,93,76,3
3,MASINT,1,,1,96,61,3
3,MASINT,1,,1,108,105,3
3,MASINT,1,,1,92,99,3
3,MASINT,1,,1,116,108,3
3,MASINT,1,,1,103,87,3
3,MASINT,2,,1,117,65,3
3,MASINT,2,,1,98,63,3
3,MASINT,2,,1,95,84,3
3,MASINT,2,,1,132,100,3
3,MASINT,2,,1,127,89,3
3,MASINT,2,,1,121,99,3
3,MASINT,2,,1,111,90,3
