LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,1,0,57,169,1
1,IMINT,5,2,0,71,143,1
1,IMINT,1,2,0,42,195,1
1,IMINT,6,2,0,57,198,1
1,IMINT,3,1,0,54,138,1
1,IMINT,2,4,0,36,181,1
1,IMINT,2,2,1,185,73,2
1,IMINT,1,1,1,145,85,2
1,IMINT,6,3,1,186,118,2
1,IMINT,7,4,0,165,36,2
1,IMINT,201,4,0,203,77,2
1,IMINT,4,4,1,175,228,3
1,IMINT,2,2,1,180,251,3
1,IMINT,1,1,0,161,243,3
1,IMINT,3,2,1,154,230,3
2,SIGINT,1,,1,151,224,3
2,SIGINT,1,,1,185,258,3
2,SIGINT,1,,1,194,239,3
2,SIGINT,1,,1,175,237,3
2,SIGINT,1,,1,168,213,3
2,SIGINT,1,,1,168,220,3
3,MASINT,1,,1,49,168,1
3,MASINT,1,,1,31,151,1
3,MASINT,1,,1,43,162,1
3,MASINT,1,,1,68,150,1
3,MASINT,1,,1,58,176,1
3,MASINT,1,,1,28,178,1
3,MASINT,1,,1,34,189,1
3,MASINT,2,,1,32,197,1
3,MASINT,2,,1,55,185,1
3,MASINT,2,,1,57,179,1
3,MASINT,2,,1,51,188,1
3,MASINT,2,,1,62,168,1
3,MASINT,2,,1,74,186,1
3,MASINT,2,,1,57,172,1
3,MASINT,1,,1,172,70,2
3,MASINT,1,,1,175,85,2
3,MASINT,1,,1,176,82,2
3,MASINT,1,,1,168,102,2
3,MASINT,2,,1,176,65,2
3,MASINT,2,,1,148,70,2
3,MASINT,2,,1,178,82,2
3,MASINT,2,,1,184,70,2
