LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,2,0,193,65,1
1,IMINT,1,2,0,193,86,1
1,IMINT,3,3,1,177,76,1
1,IMINT,5,1,0,213,64,1
1,IMINT,4,3,0,173,52,1
1,IMINT,2,4,0,197,49,1
1,IMINT,201,3,0,199,32,1
1,IMINT,4,4,0,76,223,2
1,IMINT,3,1,1,106,237,2
1,IMINT,2,1,0,53,207,2
1,IMINT,1,3,0,101,206,2
1,IMINT,1,1,0,75,85,3
1,IMINT,7,4,1,112,60,3
1,IMINT,2,1,0,110,109,3
1,IMINT,5,2,0,82,128,3
2,SIGINT,1,,1,223,50,1
2,SIGINT,1,,1,209,63,1
2,SIGINT,1,,1,198,74,1
2,SIGINT,1,,1,83,230,2
2,SIGINT,1,,1,88,221,2
2,SIGINT,1,,1,83,198,2
2,SIGINT,1,,1,103,206,2
2,SIGINT,1,,1,88,237,2
2,SIGINT,1,,1,103,204,2
2,SIGINT,1,,1,100,237,2
2,SIGINT,1,,1,78,103,3
2,SIGINT,1,,1,87,107,3
2,SIGINT,1,,1,91,63,3
2,SIGINT,1,,1,85,108,3
2,SIGINT,1,,1,114,97,3
2,SIGINT,1,,1,109,80,3
3,MASINT,1,,1,102,88,3
3,MASINT,1,,1,101,127,3
3,MASINT,1,,1,99,71,3
3,MASINT,1,,1,99,90,3
3,MASINT,2,,1,76,99,3
3,MASINT,2,,1,109,101,3
3,MASINT,2,,1,90,107,3
