LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,7,3,0,108,112,1
1,IMINT,3,4,0,70,95,1
1,IMINT,2,1,0,118,151,1
1,IMINT,1,4,0,71,105,1
1,IMINT,4,1,0,149,109,1
1,IMINT,3,3,0,86,223,2
1,IMINT,2,1,0,82,205,2
1,IMINT,1,4,0,73,244,2
1,IMINT,4,3,0,92,243,2
2,SIGINT,1,,1,94,123,1
2,SIGINT,1,,1,114,112,1
2,SIGINT,1,,1,99,106,1
2,SIGINT,1,,1,112,91,1
2,SIGINT,1,,1,103,133,1
2,SIGINT,1,,1,98,99,1
2,SIGINT,1,,1,97,96,1
2,SIGINT,1,,1,62,218,2
2,SIGINT,1,,1,103,205,2
2,SIGINT,1,,1,94,236,2
3,MASINT,1,,1,102,107,1
3,MASINT,1,,1,98,109,1
3,MASINT,1,,1,109,116,1
3,MASINT,2,,1,114,134,1
3,MASINT,2,,1,106,104,1
3,MASINT,2,,1,98,105,1
3,MASINT,2,,1,119,123,1
