LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,3,1,169,106,1
1,IMINT,4,2,0,198,115,1
1,IMINT,1,4,0,166,79,1
1,IMINT,4,4,0,56,95,2
1,IMINT,2,1,1,32,82,2
1,IMINT,6,4,0,36,115,2
1,IMINT,5,2,0,74,124,2
1,IMINT,3,1,0,89,96,2
1,IMINT,201,4,0,53,86,2
2,SIGINT,1,,1,158,103,1
2,SIGINT,1,,1,193,91,1
2,SIGINT,1,,1,167,128,1
2,SIGINT,1,,1,180,117,1
2,SIGINT,1,,1,199,80,1
2,SIGINT,1,,1,184,86,1
3,MASINT,2,,1,46,87,2
3,MASINT,2,,1,74,98,2
3,MASINT,2,,1,52,86,2
3,MASINT,2,,1,69,114,2
3,MASINT,2,,1,46,97,2
3,MASINT,2,,1,46,121,2
3,MASINT,2,,1,60,115,2
