LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,5,3,0,232,209,1
1,IMINT,6,3,1,210,228,1
1,IMINT,7,3,0,226,178,1
1,IMINT,4,1,0,233,234,1
1,IMINT,5,1,1,102,211,2
1,IMINT,1,4,1,105,225,2
1,IMINT,7,3,0,81,200,2
1,IMINT,6,4,0,97,185,2
1,IMINT,202,1,0,114,239,2
2,SIGINT,1,,1,213,231,1
2,SIGINT,1,,1,213,203,1
2,SIGINT,1,,1,228,205,1
2,SIGINT,1,,1,217,222,1
3,MASINT,1,,1,238,226,1
3,MASINT,1,,1,223,222,1
3,MASINT,1,,1,237,225,1
3,MASINT,1,,1,247,199,1
3,MASINT,1,,1,246,219,1
3,MASINT,1,,1,221,225,1
3,MASINT,2,,1,219,231,1
3,MASINT,2,,1,231,220,1
3,MASINT,2,,1,222,230,1
3,MASINT,2,,1,221,223,1
3,MASINT,2,,1,248,228,1
3,MASINT,2,,1,234,202,1
3,MASINT,2,,1,76,219,2
3,MASINT,2,,1,85,193,2
3,MASINT,2,,1,101,211,2
3,MASINT,2,,1,109,220,2
3,MASINT,2,,1,99,216,2
3,MASINT,2,,1,97,208,2
3,MASINT,2,,1,92,223,2
