LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,2,0,102,60,1
1,IMINT,1,3,0,104,18,1
1,IMINT,4,3,0,64,49,1
1,IMINT,2,4,0,136,36,1
1,IMINT,5,3,0,236,71,2
1,IMINT,6,1,0,229,44,2
1,IMINT,4,2,0,204,56,2
1,IMINT,7,1,0,234,98,2
1,IMINT,1,2,0,245,39,2
1,IMINT,3,2,1,200,200,3
1,IMINT,7,1,1,227,188,3
1,IMINT,4,4,1,174,210,3
1,IMINT,6,2,1,205,170,3
1,IMINT,1,2,1,186,172,3
2,SIGINT,1,,1,123,69,1
2,SIGINT,1,,1,107,51,1
2,SIGINT,1,,1,113,25,1
2,SIGINT,1,,1,98,32,1
2,SIGINT,1,,1,95,56,1
2,SIGINT,1,,1,134,31,1
2,SIGINT,1,,1,81,35,1
2,SIGINT,1,,1,192,193,3
2,SIGINT,1,,1,202,202,3
2,SIGINT,1,,1,213,216,3
2,SIGINT,1,,1,205,215,3
2,SIGINT,1,,1,171,195,3
2,SIGINT,1,,1,206,193,3
2,SIGINT,1,,1,197,180,3
2,SIGINT,1,,1,193,182,3
3,MASINT,1,,1,230,40,2
3,MASINT,1,,1,210,69,2
3,MASINT,1,,1,209,41,2
3,MASINT,1,,1,233,68,2
3,MASINT,1,,1,244,41,2
3,MASINT,1,,1,219,79,2
3,MASINT,1,,1,252,69,2
3,MASINT,2,,1,230,95,2
3,MASINT,2,,1,239,58,2
3,MASINT,2,,1,220,40,2
3,MASINT,2,,1,227,41,2
3,MASINT,2,,1,221,67,2
3,MASINT,2,,1,243,56,2
3,MASINT,1,,1,182,168,3
3,MASINT,1,,1,196,184,3
3,MASINT,1,,1,189,179,3
3,MASINT,1,,1,186,172,3
3,MASINT,2,,1,217,192,3
3,MASINT,2,,1,206,213,3
3,MASINT,2,,1,174,176,3
3,MASINT,2,,1,211,174,3
