LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,3,0,71,133,1
1,IMINT,6,4,0,42,131,1
1,IMINT,2,2,0,72,103,1
1,IMINT,5,4,1,88,113,1
1,IMINT,7,4,0,85,159,1
1,IMINT,5,2,0,230,217,2
1,IMINT,1,2,0,201,198,2
1,IMINT,4,2,0,253,235,2
1,IMINT,6,1,0,224,246,2
1,IMINT,3,2,1,242,195,2
1,IMINT,7,4,0,258,213,2
1,IMINT,7,4,0,183,79,3
1,IMINT,4,1,0,146,66,3
1,IMINT,1,2,0,157,52,3
1,IMINT,202,4,0,214,62,3
2,SIGINT,1,,1,245,208,2
2,SIGINT,1,,1,223,196,2
2,SIGINT,1,,1,236,222,2
2,SIGINT,1,,1,237,232,2
2,SIGINT,1,,1,191,61,3
2,SIGINT,1,,1,185,68,3
2,SIGINT,1,,1,172,53,3
2,SIGINT,1,,1,199,60,3
3,MASINT,1,,1,89,137,1
3,MASINT,1,,1,66,132,1
3,MASINT,1,,1,81,121,1
3,MASINT,1,,1,53,128,1
3,MASINT,1,,1,82,140,1
3,MASINT,1,,1,83,146,1
3,MASINT,1,,1,243,192,2
3,MASINT,1,,1,243,231,2
3,MASINT,1,,1,213,222,2
3,MASINT,1,,1,253,240,2
3,MASINT,1,,1,255,232,2
3,MASINT,1,,1,230,211,2
3,MASINT,1,,1,180,59,3
3,MASINT,1,,1,190,77,3
3,MASINT,1,,1,166,56,3
