LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,2,0,90,187,1
1,IMINT,4,1,0,77,151,1
1,IMINT,7,2,0,110,152,1
1,IMINT,2,4,0,103,226,1
1,IMINT,5,1,0,52,196,1
1,IMINT,6,2,0,128,208,1
1,IMINT,5,2,0,220,195,2
1,IMINT,7,1,1,177,200,2
1,IMINT,2,2,0,249,218,2
1,IMINT,4,4,0,193,161,2
1,IMINT,6,4,0,74,71,3
1,IMINT,5,3,0,52,53,3
1,IMINT,4,1,0,86,47,3
1,IMINT,7,1,0,41,76,3
2,SIGINT,1,,1,87,177,1
2,SIGINT,1,,1,101,174,1
2,SIGINT,1,,1,103,217,1
3,MASINT,2,,1,93,197,1
3,MASINT,2,,1,89,184,1
3,MASINT,2,,1,86,206,1
3,MASINT,2,,1,71,182,1
3,MASINT,1,,1,221,192,2
3,MASINT,1,,1,207,210,2
3,MASINT,1,,1,219,176,2
3,MASINT,2,,1,226,199,2
3,MASINT,2,,1,193,201,2
3,MASINT,2,,1,219,192,2
3,MASINT,2,,1,229,184,2
3,MASINT,2,,1,239,180,2
3,MASINT,2,,1,195,180,2
3,MASINT,2,,1,180,187,2
3,MASINT,1,,1,75,66,3
3,MASINT,1,,1,68,56,3
3,MASINT,1,,1,80,52,3
3,MASINT,1,,1,51,57,3
3,MASINT,1,,1,36,46,3
3,MASINT,1,,1,45,60,3
3,MASINT,2,,1,49,40,3
3,MASINT,2,,1,60,74,3
3,MASINT,2,,1,84,71,3
3,MASINT,2,,1,80,87,3
3,MASINT,2,,1,72,41,3
3,MASINT,2,,1,91,74,3
