LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,4,1,116,232,1
1,IMINT,2,3,1,116,250,1
1,IMINT,1,2,1,128,213,1
1,IMINT,4,4,1,99,220,1
1,IMINT,7,2,0,237,133,2
1,IMINT,4,1,0,266,108,2
1,IMINT,1,4,0,211,160,2
1,IMINT,6,2,0,239,173,2
1,IMINT,3,1,1,280,131,2
1,IMINT,201,2,0,222,149,2
3,MASINT,2,,1,112,227,1
3,MASINT,2,,1,105,251,1
3,MASINT,2,,1,118,253,1
3,MASINT,2,,1,132,234,1
3,MASINT,2,,1,122,212,1
3,MASINT,2,,1,141,234,1
3,MASINT,2,,1,112,251,1
3,MASINT,1,,1,270,135,2
3,MASINT,1,,1,230,138,2
3,MASINT,1,,1,244,162,2
3,MASINT,1,,1,254,140,2
3,MASINT,1,,1,245,143,2
3,MASINT,1,,1,249,149,2
3,MASINT,1,,1,249,141,2
3,MASINT,2,,1,238,123,2
3,MASINT,2,,1,242,154,2
3,MASINT,2,,1,235,146,2
3,MASINT,2,,1,243,176,2
3,MASINT,2,,1,244,129,2
3,MASINT,2,,1,251,162,2
3,MASINT,2,,1,246,137,2
