LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,5,1,0,91,64,1
1,IMINT,2,1,0,96,104,1
1,IMINT,6,4,0,124,84,1
1,IMINT,1,3,1,59,33,1
1,IMINT,3,2,0,55,91,1
1,IMINT,7,3,0,79,99,1
1,IMINT,5,4,1,229,124,2
1,IMINT,6,2,0,245,107,2
1,IMINT,4,4,0,207,120,2
1,IMINT,2,3,0,216,104,2
1,IMINT,7,1,0,242,139,2
1,IMINT,1,2,0,219,139,2
1,IMINT,202,4,0,228,152,2
1,IMINT,2,4,0,87,229,3
1,IMINT,1,3,0,96,215,3
1,IMINT,3,3,1,70,227,3
1,IMINT,4,3,0,84,248,3
1,IMINT,5,3,0,73,246,3
2,SIGINT,1,,1,74,79,1
2,SIGINT,1,,1,77,82,1
2,SIGINT,1,,1,84,53,1
2,SIGINT,1,,1,90,74,1
2,SIGINT,1,,1,105,87,1
2,SIGINT,1,,1,99,103,1
2,SIGINT,1,,1,74,63,1
2,SIGINT,1,,1,84,233,3
2,SIGINT,1,,1,60,225,3
2,SIGINT,1,,1,90,236,3
2,SIGINT,1,,1,105,220,3
2,SIGINT,1,,1,98,240,3
2,SIGINT,1,,1,74,241,3
2,SIGINT,1,,1,67,221,3
3,MASINT,2,,1,89,77,1
3,MASINT,2,,1,84,79,1
3,MASINT,2,,1,94,49,1
3,MASINT,2,,1,70,71,1
3,MASINT,2,,1,239,140,2
3,MASINT,2,,1,218,143,2
3,MASINT,2,,1,235,120,2
3,MASINT,2,,1,211,119,2
3,MASINT,2,,1,237,113,2
3,MASINT,2,,1,196,138,2
3,MASINT,2,,1,243,137,2
