LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,2,0,221,153,1
1,IMINT,4,4,0,212,169,1
1,IMINT,2,3,0,202,146,1
1,IMINT,3,2,0,91,146,2
1,IMINT,2,4,0,86,123,2
1,IMINT,6,1,0,104,161,2
1,IMINT,4,4,0,73,142,2
1,IMINT,1,2,0,110,135,2
2,SIGINT,1,,1,224,156,1
2,SIGINT,1,,1,216,126,1
2,SIGINT,1,,1,211,153,1
2,SIGINT,1,,1,199,171,1
2,SIGINT,1,,1,236,148,1
2,SIGINT,1,,1,87,137,2
2,SIGINT,1,,1,89,150,2
2,SIGINT,1,,1,88,136,2
2,SIGINT,1,,1,89,141,2
2,SIGINT,1,,1,91,144,2
2,SIGINT,1,,1,109,143,2
2,SIGINT,1,,1,95,137,2
