LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,4,0,195,226,1
1,IMINT,7,2,0,238,233,1
1,IMINT,1,2,0,165,201,1
1,IMINT,6,4,0,180,188,1
1,IMINT,2,3,0,232,246,1
1,IMINT,202,4,0,197,246,1
1,IMINT,3,3,1,187,61,2
1,IMINT,2,1,1,179,85,2
1,IMINT,7,4,1,206,64,2
1,IMINT,6,3,1,168,76,2
1,IMINT,1,3,1,167,53,2
1,IMINT,201,3,0,142,93,2
1,IMINT,1,2,1,60,95,3
1,IMINT,4,3,1,51,81,3
1,IMINT,6,4,0,41,92,3
1,IMINT,7,3,0,79,105,3
1,IMINT,2,4,0,65,77,3
2,SIGINT,1,,1,197,220,1
2,SIGINT,1,,1,199,246,1
2,SIGINT,1,,1,223,250,1
2,SIGINT,1,,1,205,231,1
2,SIGINT,1,,1,202,218,1
2,SIGINT,1,,1,155,45,2
2,SIGINT,1,,1,178,67,2
2,SIGINT,1,,1,172,85,2
2,SIGINT,1,,1,162,79,2
2,SIGINT,1,,1,172,81,2
2,SIGINT,1,,1,193,59,2
2,SIGINT,1,,1,36,85,3
2,SIGINT,1,,1,42,85,3
2,SIGINT,1,,1,79,86,3
2,SIGINT,1,,1,75,74,3
2,SIGINT,1,,1,77,85,3
2,SIGINT,1,,1,79,94,3
3,MASINT,2,,1,180,67,2
3,MASINT,2,,1,175,63,2
3,MASINT,2,,1,195,92,2
3,MASINT,2,,1,176,81,2
3,MASINT,2,,1,78,99,3
3,MASINT,2,,1,77,85,3
3,MASINT,2,,1,35,91,3
