LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,3,0,66,226,1
1,IMINT,7,3,0,69,249,1
1,IMINT,6,4,0,87,223,1
1,IMINT,3,4,0,82,241,1
1,IMINT,2,1,0,64,211,1
1,IMINT,1,2,1,99,100,2
1,IMINT,2,4,0,88,140,2
1,IMINT,7,4,0,99,60,2
1,IMINT,6,1,0,57,114,2
1,IMINT,5,4,0,61,107,2
1,IMINT,201,4,0,76,74,2
1,IMINT,4,4,1,213,188,3
1,IMINT,5,2,1,232,216,3
1,IMINT,7,2,1,210,217,3
2,SIGINT,1,,1,80,230,1
2,SIGINT,1,,1,67,241,1
2,SIGINT,1,,1,78,209,1
2,SIGINT,1,,1,97,213,1
2,SIGINT,1,,1,88,222,1
2,SIGINT,1,,1,79,223,1
2,SIGINT,1,,1,65,114,2
2,SIGINT,1,,1,80,74,2
2,SIGINT,1,,1,95,104,2
2,SIGINT,1,,1,88,89,2
2,SIGINT,1,,1,66,104,2
2,SIGINT,1,,1,89,101,2
3,MASINT,2,,1,98,226,1
3,MASINT,2,,1,83,234,1
3,MASINT,2,,1,65,245,1
3,MASINT,1,,1,89,104,2
3,MASINT,1,,1,79,90,2
3,MASINT,1,,1,72,102,2
3,MASINT,1,,1,74,104,2
3,MASINT,1,,1,91,101,2
3,MASINT,1,,1,96,113,2
3,MASINT,2,,1,82,103,2
3,MASINT,2,,1,57,110,2
3,MASINT,2,,1,83,86,2
3,MASINT,2,,1,66,112,2
3,MASINT,2,,1,237,188,3
3,MASINT,2,,1,204,228,3
3,MASINT,2,,1,223,213,3
3,MASINT,2,,1,218,207,3
3,MASINT,2,,1,238,203,3
3,MASINT,2,,1,225,188,3
3,MASINT,2,,1,216,236,3
