LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,2,1,0,216,219,1
1,IMINT,1,3,0,237,254,1
1,IMINT,4,3,0,178,200,1
1,IMINT,1,4,0,90,70,2
1,IMINT,6,2,0,95,101,2
1,IMINT,2,1,0,110,98,2
1,IMINT,7,1,1,112,51,2
1,IMINT,5,3,0,103,45,2
1,IMINT,201,4,0,48,113,2
1,IMINT,2,3,0,233,76,3
1,IMINT,4,1,1,239,94,3
1,IMINT,3,1,0,255,63,3
1,IMINT,5,1,0,232,60,3
1,IMINT,1,4,0,252,85,3
1,IMINT,201,1,0,200,64,3
2,SIGINT,1,,1,221,228,1
2,SIGINT,1,,1,229,243,1
2,SIGINT,1,,1,184,240,1
2,SIGINT,1,,1,202,206,1
2,SIGINT,1,,1,214,226,1
2,SIGINT,1,,1,96,72,2
2,SIGINT,1,,1,109,52,2
2,SIGINT,1,,1,97,69,2
2,SIGINT,1,,1,79,103,2
3,MASINT,2,,1,103,69,2
3,MASINT,2,,1,115,55,2
3,MASINT,2,,1,117,86,2
3,MASINT,2,,1,83,96,2
