LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,2,0,92,72,1
1,IMINT,2,3,0,113,91,1
1,IMINT,1,3,0,75,91,1
1,IMINT,4,3,1,126,68,1
1,IMINT,2,3,1,229,85,2
1,IMINT,4,4,0,210,59,2
1,IMINT,6,2,0,255,59,2
1,IMINT,1,4,0,245,111,2
1,IMINT,201,3,0,223,116,2
1,IMINT,5,3,0,66,213,3
1,IMINT,2,2,0,82,218,3
1,IMINT,3,1,1,49,199,3
1,IMINT,6,3,1,71,233,3
1,IMINT,1,2,0,70,191,3
1,IMINT,7,3,1,207,223,4
1,IMINT,4,3,1,225,209,4
1,IMINT,6,4,0,218,239,4
1,IMINT,5,1,0,192,226,4
2,SIGINT,1,,1,71,82,1
2,SIGINT,1,,1,130,90,1
2,SIGINT,1,,1,113,91,1
2,SIGINT,1,,1,87,74,1
2,SIGINT,1,,1,115,88,1
2,SIGINT,1,,1,106,99,1
2,SIGINT,1,,1,103,101,1
2,SIGINT,1,,1,79,207,3
2,SIGINT,1,,1,65,199,3
2,SIGINT,1,,1,75,190,3
3,MASINT,1,,1,212,112,2
3,MASINT,1,,1,235,84,2
3,MASINT,1,,1,248,96,2
3,MASINT,1,,1,219,91,2
3,MASINT,1,,1,255,72,2
3,MASINT,1,,1,223,65,2
3,MASINT,2,,1,229,84,2
3,MASINT,2,,1,220,77,2
3,MASINT,2,,1,239,108,2
3,MASINT,2,,1,227,65,2
3,MASINT,2,,1,239,107,2
3,MASINT,2,,1,220,92,2
3,MASINT,2,,1,226,81,2
3,MASINT,1,,1,56,202,3
3,MASINT,1,,1,61,212,3
3,MASINT,1,,1,64,191,3
3,MASINT,1,,1,54,200,3
3,MASINT,1,,1,42,199,3
3,MASINT,1,,1,52,191,3
3,MASINT,1,,1,64,181,3
3,MASINT,1,,1,189,222,4
3,MASINT,1,,1,213,212,4
3,MASINT,1,,1,222,239,4
3,MASINT,1,,1,196,240,4
3,MASINT,1,,1,222,193,4
3,MASINT,1,,1,230,212,4
3,MASINT,1,,1,218,230,4
