LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,4,0,208,201,1
1,IMINT,4,3,1,212,183,1
1,IMINT,2,2,0,228,202,1
1,IMINT,7,3,0,200,223,1
1,IMINT,1,4,0,197,184,1
1,IMINT,4,2,0,147,90,2
1,IMINT,5,2,1,124,87,2
1,IMINT,7,4,1,132,114,2
1,IMINT,6,1,0,162,116,2
2,SIGINT,1,,1,233,218,1
2,SIGINT,1,,1,196,201,1
2,SIGINT,1,,1,214,203,1
2,SIGINT,1,,1,213,201,1
2,SIGINT,1,,1,222,194,1
2,SIGINT,1,,1,226,197,1
2,SIGINT,1,,1,219,202,1
3,MASINT,1,,1,127,82,2
3,MASINT,1,,1,140,98,2
3,MASINT,1,,1,128,90,2
3,MASINT,1,,1,147,102,2
3,MASINT,1,,1,113,100,2
3,MASINT,1,,1,150,90,2
3,MASINT,2,,1,136,94,2
3,MASINT,2,,1,122,89,2
3,MASINT,2,,1,158,110,2
3,MASINT,2,,1,137,94,2
3,MASINT,2,,1,123,118,2
3,MASINT,2,,1,132,110,2
3,MASINT,2,,1,138,115,2
