LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,2,0,62,92,1
1,IMINT,2,2,0,38,110,1
1,IMINT,3,1,0,39,74,1
1,IMINT,4,3,0,43,69,1
1,IMINT,7,3,0,92,92,1
1,IMINT,202,1,0,64,113,1
1,IMINT,7,3,0,222,93,2
1,IMINT,2,2,0,253,121,2
1,IMINT,1,2,0,209,127,2
1,IMINT,6,3,0,184,90,2
1,IMINT,3,2,1,257,75,2
1,IMINT,2,2,0,60,229,3
1,IMINT,3,3,0,51,197,3
1,IMINT,4,2,0,85,247,3
1,IMINT,1,1,0,42,258,3
1,IMINT,4,1,0,223,233,4
1,IMINT,2,4,1,245,238,4
1,IMINT,1,2,0,227,252,4
1,IMINT,3,3,0,213,244,4
1,IMINT,7,4,0,239,215,4
2,SIGINT,1,,1,73,80,1
2,SIGINT,1,,1,34,89,1
2,SIGINT,1,,1,46,68,1
2,SIGINT,1,,1,55,105,1
2,SIGINT,1,,1,233,108,2
2,SIGINT,1,,1,204,94,2
2,SIGINT,1,,1,228,118,2
2,SIGINT,1,,1,212,121,2
2,SIGINT,1,,1,235,71,2
2,SIGINT,1,,1,203,81,2
2,SIGINT,1,,1,212,102,2
2,SIGINT,1,,1,227,105,2
2,SIGINT,1,,1,249,92,2
2,SIGINT,1,,1,86,250,3
2,SIGINT,1,,1,55,214,3
2,SIGINT,1,,1,62,232,3
2,SIGINT,1,,1,68,227,3
3,MASINT,1,,1,41,115,1
3,MASINT,1,,1,63,90,1
3,MASINT,1,,1,45,86,1
3,MASINT,1,,1,55,104,1
3,MASINT,1,,1,226,114,2
3,MASINT,1,,1,214,70,2
3,MASINT,1,,1,209,125,2
3,MASINT,1,,1,233,113,2
3,MASINT,1,,1,242,101,2
3,MASINT,1,,1,233,111,2
3,MASINT,2,,1,214,107,2
3,MASINT,2,,1,205,96,2
3,MASINT,2,,1,221,90,2
3,MASINT,2,,1,230,108,2
3,MASINT,1,,1,53,202,3
3,MASINT,1,,1,63,251,3
3,MASINT,1,,1,66,254,3
3,MASINT,1,,1,52,234,3
3,MASINT,2,,1,234,257,4
3,MASINT,2,,1,228,205,4
3,MASINT,2,,1,217,224,4
