LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,3,0,68,176,1
1,IMINT,1,2,0,65,202,1
1,IMINT,7,3,0,99,168,1
1,IMINT,4,3,1,86,199,1
1,IMINT,5,2,0,102,180,1
1,IMINT,4,2,0,210,195,2
1,IMINT,3,2,0,221,186,2
1,IMINT,2,2,0,201,213,2
2,SIGINT,1,,1,205,216,2
2,SIGINT,1,,1,213,216,2
2,SIGINT,1,,1,221,225,2
2,SIGINT,1,,1,203,204,2
2,SIGINT,1,,1,219,170,2
2,SIGINT,1,,1,211,180,2
2,SIGINT,1,,1,220,184,2
2,SIGINT,1,,1,219,201,2
3,MASINT,1,,1,95,191,1
3,MASINT,1,,1,96,185,1
3,MASINT,1,,1,98,177,1
3,MASINT,1,,1,113,174,1
3,MASINT,1,,1,94,201,1
3,MASINT,1,,1,98,163,1
3,MASINT,2,,1,97,168,1
3,MASINT,2,,1,91,181,1
3,MASINT,2,,1,92,195,1
3,MASINT,2,,1,71,156,1
3,MASINT,2,,1,77,186,1
3,MASINT,2,,1,91,165,1
