LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,5,1,1,206,84,1
1,IMINT,6,1,1,202,67,1
1,IMINT,5,4,1,64,95,2
1,IMINT,6,2,1,48,103,2
1,IMINT,7,1,1,68,75,2
1,IMINT,2,1,1,42,89,2
1,IMINT,2,1,1,230,200,3
1,IMINT,1,1,1,212,204,3
1,IMINT,3,1,1,252,196,3
1,IMINT,4,3,0,240,215,3
2,SIGINT,1,,1,231,214,3
2,SIGINT,1,,1,231,191,3
2,SIGINT,1,,1,231,227,3
2,SIGINT,1,,1,236,205,3
2,SIGINT,1,,1,235,199,3
2,SIGINT,1,,1,237,203,3
2,SIGINT,1,,1,222,207,3
3,MASINT,1,,1,209,88,1
3,MASINT,1,,1,191,80,1
3,MASINT,1,,1,225,80,1
3,MASINT,1,,1,204,74,1
3,MASINT,1,,1,236,71,1
3,MASINT,1,,1,183,81,1
3,MASINT,1,,1,54,105,2
3,MASINT,1,,1,56,82,2
3,MASINT,1,,1,74,102,2
3,MASINT,1,,1,62,99,2
3,MASINT,1,,1,58,100,2
3,MASINT,1,,1,43,73,2
3,MASINT,2,,1,84,97,2
3,MASINT,2,,1,49,102,2
3,MASINT,2,,1,47,93,2
3,MASINT,2,,1,35,96,2
3,MASINT,2,,1,47,81,2
3,MASINT,2,,1,60,79,2
3,MASINT,2,,1,57,97,2
3,MASINT,1,,1,244,183,3
3,MASINT,1,,1,247,211,3
3,MASINT,1,,1,231,214,3
