LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,1,0,83,190,1
1,IMINT,7,1,0,97,206,1
1,IMINT,6,1,0,64,195,1
1,IMINT,5,3,1,70,177,1
1,IMINT,202,2,0,41,163,1
1,IMINT,2,3,0,162,63,2
1,IMINT,1,1,0,197,42,2
1,IMINT,3,1,0,152,22,2
1,IMINT,5,1,0,206,61,2
1,IMINT,202,2,0,179,58,2
1,IMINT,2,3,1,214,180,3
1,IMINT,5,1,0,227,224,3
1,IMINT,6,3,1,249,196,3
1,IMINT,3,1,0,178,193,3
1,IMINT,1,4,1,184,154,3
1,IMINT,7,3,1,242,156,3
1,IMINT,201,3,0,230,184,3
2,SIGINT,1,,1,173,75,2
2,SIGINT,1,,1,167,35,2
2,SIGINT,1,,1,176,70,2
2,SIGINT,1,,1,167,52,2
2,SIGINT,1,,1,184,34,2
2,SIGINT,1,,1,156,53,2
2,SIGINT,1,,1,198,55,2
2,SIGINT,1,,1,207,171,3
2,SIGINT,1,,1,191,175,3
2,SIGINT,1,,1,216,183,3
2,SIGINT,1,,1,212,185,3
2,SIGINT,1,,1,200,175,3
2,SIGINT,1,,1,227,170,3
2,SIGINT,1,,1,224,155,3
3,MASINT,1,,1,54,191,1
3,MASINT,1,,1,56,194,1
3,MASINT,1,,1,86,206,1
3,MASINT,1,,1,68,176,1
3,MASINT,1,,1,53,212,1
3,MASINT,1,,1,69,174,1
3,MASINT,1,,1,65,173,1
3,MASINT,2,,1,91,177,1
3,MASINT,2,,1,89,179,1
3,MASINT,2,,1,73,184,1
3,MASINT,2,,1,74,170,1
3,MASINT,2,,1,74,182,1
3,MASINT,2,,1,51,193,1
3,MASINT,2,,1,182,80,2
3,MASINT,2,,1,170,60,2
3,MASINT,2,,1,196,60,2
3,MASINT,1,,1,230,173,3
3,MASINT,1,,1,236,197,3
3,MASINT,1,,1,204,215,3
3,MASINT,1,,1,225,168,3
3,MASINT,2,,1,224,187,3
3,MASINT,2,,1,233,170,3
3,MASINT,2,,1,204,202,3
3,MASINT,2,,1,237,163,3
3,MASINT,2,,1,198,183,3
3,MASINT,2,,1,214,189,3
3,MASINT,2,,1,236,194,3
