LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,5,2,0,99,96,1
1,IMINT,6,2,1,99,131,1
1,IMINT,1,3,0,132,108,1
1,IMINT,3,3,1,65,69,1
1,IMINT,2,1,0,59,103,1
1,IMINT,7,3,0,79,133,1
1,IMINT,3,3,0,229,74,2
1,IMINT,1,4,0,219,98,2
1,IMINT,2,1,1,236,98,2
1,IMINT,4,2,0,217,59,2
1,IMINT,2,3,1,102,209,3
1,IMINT,1,4,0,121,212,3
1,IMINT,3,1,0,107,228,3
1,IMINT,7,3,0,226,210,4
1,IMINT,6,3,0,267,205,4
1,IMINT,2,3,0,193,230,4
1,IMINT,1,2,0,249,175,4
1,IMINT,4,4,1,225,248,4
1,IMINT,3,3,0,219,173,4
2,SIGINT,1,,1,214,70,2
2,SIGINT,1,,1,230,79,2
2,SIGINT,1,,1,224,86,2
2,SIGINT,1,,1,229,74,2
2,SIGINT,1,,1,199,83,2
2,SIGINT,1,,1,116,237,3
2,SIGINT,1,,1,100,244,3
2,SIGINT,1,,1,114,225,3
2,SIGINT,1,,1,99,222,3
2,SIGINT,1,,1,126,224,3
3,MASINT,1,,1,87,99,1
3,MASINT,1,,1,69,124,1
3,MASINT,1,,1,90,94,1
3,MASINT,1,,1,80,123,1
3,MASINT,1,,1,118,122,1
3,MASINT,1,,1,81,129,1
3,MASINT,2,,1,79,98,1
3,MASINT,2,,1,82,126,1
3,MASINT,2,,1,108,114,1
3,MASINT,2,,1,75,111,1
3,MASINT,2,,1,116,117,1
3,MASINT,2,,1,84,127,1
3,MASINT,1,,1,231,98,2
3,MASINT,1,,1,218,116,2
3,MASINT,1,,1,200,90,2
3,MASINT,1,,1,223,203,4
3,MASINT,1,,1,235,209,4
3,MASINT,1,,1,227,208,4
3,MASINT,1,,1,234,210,4
3,MASINT,1,,1,239,204,4
3,MASINT,1,,1,239,194,4
3,MASINT,1,,1,211,222,4
