LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,5,4,0,236,90,1
1,IMINT,3,3,0,243,46,1
1,IMINT,6,3,0,201,116,1
1,IMINT,2,4,0,258,52,1
1,IMINT,4,2,0,253,125,1
1,IMINT,7,2,1,271,73,1
1,IMINT,7,2,0,60,178,2
1,IMINT,6,2,0,78,167,2
1,IMINT,2,1,0,76,187,2
1,IMINT,4,2,0,53,197,2
1,IMINT,1,1,1,66,201,2
1,IMINT,3,4,0,54,161,2
2,SIGINT,1,,1,72,187,2
2,SIGINT,1,,1,69,188,2
2,SIGINT,1,,1,96,168,2
2,SIGINT,1,,1,79,203,2
3,MASINT,1,,1,245,91,1
3,MASINT,1,,1,244,81,1
3,MASINT,1,,1,241,89,1
3,MASINT,1,,1,236,92,1
3,MASINT,2,,1,64,200,2
3,MASINT,2,,1,46,191,2
3,MASINT,2,,1,41,170,2
3,MASINT,2,,1,87,187,2
