LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,1,1,104,60,1
1,IMINT,7,3,0,105,33,1
1,IMINT,5,1,0,128,42,1
1,IMINT,6,1,0,115,92,1
1,IMINT,4,2,0,110,187,2
1,IMINT,6,1,0,139,201,2
1,IMINT,7,4,0,84,171,2
1,IMINT,5,1,0,134,166,2
2,SIGINT,1,,1,95,44,1
2,SIGINT,1,,1,137,67,1
2,SIGINT,1,,1,113,51,1
2,SIGINT,1,,1,110,66,1
2,SIGINT,1,,1,113,173,2
2,SIGINT,1,,1,124,192,2
2,SIGINT,1,,1,118,172,2
3,MASINT,1,,1,103,69,1
3,MASINT,1,,1,124,51,1
3,MASINT,1,,1,98,41,1
3,MASINT,1,,1,101,55,1
3,MASINT,1,,1,89,59,1
3,MASINT,1,,1,101,62,1
3,MASINT,1,,1,97,197,2
3,MASINT,1,,1,126,201,2
3,MASINT,1,,1,98,196,2
3,MASINT,1,,1,132,173,2
3,MASINT,1,,1,142,158,2
3,MASINT,1,,1,122,180,2
