LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,3,1,60,77,1
1,IMINT,7,1,1,41,112,1
1,IMINT,6,4,1,103,88,1
1,IMINT,2,1,1,24,97,1
1,IMINT,2,2,1,210,82,2
1,IMINT,5,2,0,176,97,2
1,IMINT,1,4,0,182,107,2
1,IMINT,6,1,1,194,121,2
1,IMINT,3,4,0,236,115,2
1,IMINT,7,3,1,191,45,2
1,IMINT,202,3,0,237,95,2
1,IMINT,4,4,1,60,212,3
1,IMINT,5,3,1,89,233,3
1,IMINT,2,4,1,63,243,3
1,IMINT,7,2,0,78,240,3
1,IMINT,201,3,0,64,202,3
1,IMINT,3,1,0,235,211,4
1,IMINT,2,4,0,262,222,4
1,IMINT,6,2,0,204,214,4
1,IMINT,5,3,0,250,243,4
1,IMINT,4,3,0,250,191,4
1,IMINT,1,1,1,226,182,4
1,IMINT,201,4,0,276,194,4
2,SIGINT,1,,1,59,94,1
2,SIGINT,1,,1,52,95,1
2,SIGINT,1,,1,73,101,1
2,SIGINT,1,,1,58,92,1
2,SIGINT,1,,1,63,102,1
3,MASINT,1,,1,54,105,1
3,MASINT,1,,1,72,101,1
3,MASINT,1,,1,78,93,1
3,MASINT,2,,1,59,96,1
3,MASINT,2,,1,60,111,1
3,MASINT,2,,1,54,81,1
3,MASINT,1,,1,193,84,2
3,MASINT,1,,1,213,98,2
3,MASINT,1,,1,222,95,2
3,MASINT,1,,1,195,75,2
3,MASINT,1,,1,182,112,2
3,MASINT,1,,1,208,114,2
3,MASINT,1,,1,73,211,3
3,MASINT,1,,1,84,247,3
3,MASINT,1,,1,49,231,3
3,MASINT,1,,1,56,214,3
3,MASINT,1,,1,68,247,3
3,MASINT,1,,1,57,223,3
3,MASINT,2,,1,73,241,3
3,MASINT,2,,1,71,226,3
3,MASINT,2,,1,51,227,3
3,MASINT,2,,1,83,218,3
3,MASINT,2,,1,85,212,3
3,MASINT,2,,1,77,249,3
