LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,5,4,0,78,72,1
1,IMINT,1,1,1,111,84,1
1,IMINT,6,4,1,40,77,1
1,IMINT,7,4,1,110,52,1
1,IMINT,2,3,0,44,95,1
1,IMINT,3,4,0,82,114,1
1,IMINT,201,4,0,61,41,1
1,IMINT,6,3,0,232,94,2
1,IMINT,4,1,0,206,102,2
1,IMINT,3,4,0,250,119,2
1,IMINT,5,2,1,268,92,2
1,IMINT,7,2,0,243,60,2
1,IMINT,201,1,0,225,75,2
1,IMINT,2,1,0,99,234,3
1,IMINT,5,1,1,91,265,3
1,IMINT,3,4,0,112,265,3
1,IMINT,6,1,0,71,235,3
1,IMINT,201,2,0,120,237,3
1,IMINT,3,3,1,216,218,4
1,IMINT,7,3,1,219,201,4
1,IMINT,5,2,0,203,237,4
1,IMINT,1,1,0,196,222,4
1,IMINT,4,4,0,209,239,4
1,IMINT,2,3,0,228,218,4
1,IMINT,6,4,1,228,236,4
1,IMINT,201,2,0,200,210,4
3,MASINT,1,,1,88,81,1
3,MASINT,1,,1,90,66,1
3,MASINT,1,,1,64,70,1
3,MASINT,1,,1,65,107,1
3,MASINT,1,,1,114,232,3
3,MASINT,1,,1,94,257,3
3,MASINT,1,,1,98,247,3
3,MASINT,1,,1,90,244,3
3,MASINT,1,,1,96,257,3
3,MASINT,1,,1,133,251,3
3,MASINT,1,,1,102,241,3
3,MASINT,1,,1,217,240,4
3,MASINT,1,,1,233,232,4
3,MASINT,1,,1,223,219,4
