LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,7,4,0,226,234,1
1,IMINT,4,2,0,212,196,1
1,IMINT,1,1,0,65,117,2
1,IMINT,3,2,0,84,126,2
1,IMINT,2,3,0,58,140,2
2,SIGINT,1,,1,83,147,2
3,MASINT,1,,1,223,199,1
3,MASINT,1,,1,219,189,1
3,MASINT,1,,1,220,214,1
3,MASINT,1,,1,221,219,1
3,MASINT,1,,1,198,230,1
3,MASINT,1,,1,213,212,1
3,MASINT,1,,1,229,229,1
3,MASINT,2,,1,222,235,1
3,MASINT,2,,1,230,236,1
3,MASINT,2,,1,225,198,1
3,MASINT,2,,1,224,211,1
3,MASINT,2,,1,224,199,1
3,MASINT,2,,1,212,204,1
3,MASINT,2,,1,232,218,1
