LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,7,1,0,199,209,1
1,IMINT,1,4,0,190,171,1
1,IMINT,3,4,0,234,195,1
1,IMINT,4,3,0,221,174,1
1,IMINT,6,1,0,169,184,1
1,IMINT,2,4,0,218,81,2
1,IMINT,7,4,0,189,54,2
1,IMINT,2,3,0,57,133,3
1,IMINT,5,4,1,70,106,3
1,IMINT,6,2,0,63,102,3
1,IMINT,4,1,0,40,155,3
1,IMINT,7,2,0,78,156,3
1,IMINT,3,2,0,85,131,3
1,IMINT,201,3,0,75,141,3
2,SIGINT,1,,1,196,57,2
2,SIGINT,1,,1,201,98,2
2,SIGINT,1,,1,211,80,2
2,SIGINT,1,,1,209,56,2
2,SIGINT,1,,1,191,91,2
2,SIGINT,1,,1,193,69,2
2,SIGINT,1,,1,192,73,2
3,MASINT,2,,1,173,191,1
3,MASINT,2,,1,217,184,1
3,MASINT,2,,1,196,200,1
3,MASINT,2,,1,193,188,1
3,MASINT,2,,1,204,67,2
3,MASINT,2,,1,200,75,2
3,MASINT,2,,1,194,97,2
3,MASINT,2,,1,196,74,2
3,MASINT,1,,1,64,146,3
3,MASINT,1,,1,80,116,3
3,MASINT,1,,1,78,114,3
3,MASINT,1,,1,73,116,3
3,MASINT,1,,1,65,118,3
3,MASINT,1,,1,56,164,3
3,MASINT,1,,1,79,132,3
3,MASINT,2,,1,81,136,3
3,MASINT,2,,1,94,136,3
3,MASINT,2,,1,76,110,3
3,MASINT,2,,1,63,138,3
3,MASINT,2,,1,76,144,3
3,MASINT,2,,1,47,109,3
3,MASINT,2,,1,65,126,3
