LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,2,1,0,62,74,1
1,IMINT,4,3,1,93,73,1
1,IMINT,1,3,0,59,106,1
1,IMINT,3,1,0,51,98,1
1,IMINT,6,4,0,88,51,1
1,IMINT,7,1,1,210,58,2
1,IMINT,2,2,1,174,51,2
1,IMINT,6,3,1,182,91,2
1,IMINT,1,3,0,249,45,2
1,IMINT,3,3,0,225,93,2
1,IMINT,5,4,0,233,24,2
1,IMINT,4,3,0,175,37,2
1,IMINT,201,3,0,198,47,2
1,IMINT,7,4,1,65,232,3
1,IMINT,2,2,0,82,242,3
1,IMINT,5,3,0,74,252,3
1,IMINT,201,4,0,31,235,3
1,IMINT,1,4,0,213,206,4
1,IMINT,4,4,0,239,197,4
1,IMINT,5,4,0,211,241,4
1,IMINT,7,1,0,194,231,4
1,IMINT,2,2,0,189,184,4
2,SIGINT,1,,1,76,60,1
2,SIGINT,1,,1,72,89,1
2,SIGINT,1,,1,88,88,1
2,SIGINT,1,,1,103,72,1
2,SIGINT,1,,1,76,71,1
2,SIGINT,1,,1,77,90,1
2,SIGINT,1,,1,95,69,1
3,MASINT,2,,1,72,96,1
3,MASINT,2,,1,62,69,1
3,MASINT,2,,1,56,81,1
3,MASINT,1,,1,191,72,2
3,MASINT,1,,1,220,61,2
3,MASINT,1,,1,191,66,2
3,MASINT,1,,1,231,64,2
3,MASINT,1,,1,226,50,2
3,MASINT,1,,1,192,65,2
3,MASINT,2,,1,198,44,2
3,MASINT,2,,1,229,58,2
3,MASINT,2,,1,204,58,2
3,MASINT,2,,1,209,35,2
3,MASINT,2,,1,176,62,2
3,MASINT,2,,1,186,30,2
3,MASINT,2,,1,188,63,2
3,MASINT,1,,1,63,223,3
3,MASINT,1,,1,65,227,3
3,MASINT,1,,1,61,219,3
3,MASINT,1,,1,66,236,3
3,MASINT,1,,1,195,210,4
3,MASINT,1,,1,232,206,4
3,MASINT,1,,1,224,221,4
3,MASINT,1,,1,200,221,4
3,MASINT,1,,1,205,238,4
3,MASINT,1,,1,214,232,4
3,MASINT,2,,1,213,217,4
3,MASINT,2,,1,207,222,4
3,MASINT,2,,1,211,192,4
3,MASINT,2,,1,220,222,4
3,MASINT,2,,1,202,216,4
3,MASINT,2,,1,201,208,4
3,MASINT,2,,1,235,215,4
