LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,7,1,0,217,136,1
1,IMINT,1,4,1,201,143,1
1,IMINT,2,4,0,230,117,1
1,IMINT,4,3,0,236,146,1
1,IMINT,1,2,0,89,221,2
1,IMINT,4,1,0,122,210,2
1,IMINT,3,2,1,51,245,2
1,IMINT,2,2,0,77,258,2
2,SIGINT,1,,1,60,255,2
2,SIGINT,1,,1,69,245,2
2,SIGINT,1,,1,101,217,2
2,SIGINT,1,,1,86,207,2
3,MASINT,1,,1,84,221,2
3,MASINT,1,,1,84,224,2
3,MASINT,1,,1,78,241,2
3,MASINT,2,,1,109,232,2
3,MASINT,2,,1,77,243,2
3,MASINT,2,,1,102,255,2
3,MASINT,2,,1,81,201,2
3,MASINT,2,,1,83,242,2
3,MASINT,2,,1,70,221,2
