LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,4,1,76,75,1
1,IMINT,7,4,1,37,67,1
1,IMINT,2,2,1,116,71,1
1,IMINT,5,1,1,62,41,1
1,IMINT,201,1,0,72,110,1
1,IMINT,5,3,0,89,233,2
1,IMINT,1,2,0,110,197,2
1,IMINT,4,4,0,46,232,2
1,IMINT,2,3,0,114,262,2
1,IMINT,3,1,0,80,268,2
1,IMINT,2,4,1,198,136,3
1,IMINT,7,4,0,185,120,3
1,IMINT,4,1,1,218,140,3
1,IMINT,1,3,1,174,147,3
1,IMINT,3,2,1,199,159,3
1,IMINT,6,3,0,204,124,3
2,SIGINT,1,,1,111,215,2
2,SIGINT,1,,1,91,237,2
2,SIGINT,1,,1,99,263,2
2,SIGINT,1,,1,87,237,2
2,SIGINT,1,,1,112,240,2
2,SIGINT,1,,1,103,232,2
2,SIGINT,1,,1,206,130,3
2,SIGINT,1,,1,204,141,3
2,SIGINT,1,,1,191,138,3
2,SIGINT,1,,1,203,123,3
2,SIGINT,1,,1,172,118,3
2,SIGINT,1,,1,174,152,3
2,SIGINT,1,,1,190,131,3
3,MASINT,1,,1,73,83,1
3,MASINT,1,,1,68,68,1
3,MASINT,1,,1,85,56,1
3,MASINT,2,,1,56,96,1
3,MASINT,2,,1,83,97,1
3,MASINT,2,,1,79,72,1
3,MASINT,2,,1,82,86,1
3,MASINT,2,,1,78,79,1
3,MASINT,2,,1,65,81,1
3,MASINT,2,,1,76,86,1
3,MASINT,1,,1,87,237,2
3,MASINT,1,,1,100,227,2
3,MASINT,1,,1,75,238,2
3,MASINT,1,,1,95,234,2
