LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,3,0,92,57,1
1,IMINT,2,4,0,86,42,1
1,IMINT,1,2,0,74,66,1
1,IMINT,6,2,0,115,46,1
1,IMINT,7,3,0,104,74,1
1,IMINT,3,1,1,105,38,1
1,IMINT,4,1,0,209,100,2
1,IMINT,1,3,0,240,80,2
1,IMINT,2,3,1,243,122,2
1,IMINT,3,3,0,228,62,2
1,IMINT,1,1,1,58,237,3
1,IMINT,5,3,0,58,219,3
1,IMINT,4,3,0,78,231,3
1,IMINT,3,4,0,59,261,3
1,IMINT,2,3,0,79,242,3
1,IMINT,201,4,0,17,222,3
1,IMINT,3,4,1,232,237,4
1,IMINT,7,3,1,247,210,4
1,IMINT,4,3,1,211,251,4
1,IMINT,6,4,1,266,245,4
1,IMINT,2,3,1,203,233,4
1,IMINT,1,1,1,235,268,4
1,IMINT,202,2,0,193,253,4
2,SIGINT,1,,1,96,64,1
2,SIGINT,1,,1,86,51,1
2,SIGINT,1,,1,92,57,1
2,SIGINT,1,,1,102,46,1
2,SIGINT,1,,1,107,57,1
2,SIGINT,1,,1,90,66,1
2,SIGINT,1,,1,250,96,2
2,SIGINT,1,,1,214,108,2
2,SIGINT,1,,1,202,107,2
2,SIGINT,1,,1,243,92,2
2,SIGINT,1,,1,58,226,3
2,SIGINT,1,,1,38,261,3
2,SIGINT,1,,1,51,224,3
2,SIGINT,1,,1,55,232,3
2,SIGINT,1,,1,58,224,3
2,SIGINT,1,,1,62,233,3
3,MASINT,1,,1,233,78,2
3,MASINT,1,,1,227,91,2
3,MASINT,1,,1,251,104,2
3,MASINT,1,,1,223,84,2
3,MASINT,2,,1,250,252,4
3,MASINT,2,,1,223,262,4
3,MASINT,2,,1,213,260,4
