LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,7,2,0,191,230,1
1,IMINT,1,2,1,169,251,1
1,IMINT,4,2,0,202,258,1
1,IMINT,5,4,0,195,206,1
1,IMINT,6,1,0,161,230,1
1,IMINT,201,2,0,206,232,1
1,IMINT,1,1,1,140,115,2
1,IMINT,2,4,0,155,128,2
1,IMINT,7,4,0,122,114,2
1,IMINT,5,1,0,138,101,2
1,IMINT,6,4,0,162,105,2
2,SIGINT,1,,1,142,100,2
2,SIGINT,1,,1,128,136,2
2,SIGINT,1,,1,154,118,2
3,MASINT,1,,1,134,132,2
3,MASINT,1,,1,143,119,2
3,MASINT,1,,1,126,135,2
3,MASINT,1,,1,150,96,2
3,MASINT,1,,1,157,111,2
3,MASINT,1,,1,140,102,2
3,MASINT,1,,1,130,106,2
3,MASINT,2,,1,170,115,2
3,MASINT,2,,1,135,131,2
3,MASINT,2,,1,170,103,2
3,MASINT,2,,1,149,104,2
3,MASINT,2,,1,144,125,2
3,MASINT,2,,1,146,112,2
