LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,2,0,224,203,1
1,IMINT,6,3,0,239,181,1
1,IMINT,5,2,0,245,232,1
1,IMINT,7,1,0,255,214,1
1,IMINT,1,2,0,253,187,1
1,IMINT,3,4,0,200,186,1
1,IMINT,202,2,0,201,204,1
1,IMINT,4,1,1,79,89,2
1,IMINT,3,4,0,81,74,2
1,IMINT,2,1,0,96,103,2
2,SIGINT,1,,1,228,199,1
2,SIGINT,1,,1,248,219,1
2,SIGINT,1,,1,245,211,1
2,SIGINT,1,,1,211,216,1
2,SIGINT,1,,1,219,206,1
2,SIGINT,1,,1,226,202,1
3,MASINT,1,,1,201,189,1
3,MASINT,1,,1,241,196,1
3,MASINT,1,,1,198,198,1
3,MASINT,1,,1,229,196,1
3,MASINT,1,,1,216,211,1
3,MASINT,1,,1,211,191,1
3,MASINT,1,,1,250,179,1
3,MASINT,2,,1,207,209,1
3,MASINT,2,,1,232,197,1
3,MASINT,2,,1,221,195,1
3,MASINT,2,,1,221,193,1
3,MASINT,2,,1,223,192,1
3,MASINT,2,,1,228,189,1
3,MASINT,2,,1,100,77,2
3,MASINT,2,,1,97,73,2
3,MASINT,2,,1,84,103,2
3,MASINT,2,,1,64,100,2
