LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,4,0,60,73,1
1,IMINT,6,1,1,26,96,1
1,IMINT,7,3,0,73,114,1
1,IMINT,4,1,0,38,109,1
1,IMINT,2,1,0,231,60,2
1,IMINT,4,4,1,243,41,2
1,IMINT,3,2,0,226,43,2
1,IMINT,1,3,0,208,55,2
1,IMINT,2,4,0,80,235,3
1,IMINT,3,3,1,121,254,3
1,IMINT,4,3,0,59,272,3
1,IMINT,6,2,0,91,271,3
1,IMINT,5,2,0,99,203,3
1,IMINT,202,4,0,56,236,3
1,IMINT,4,4,0,206,225,4
1,IMINT,3,3,0,248,226,4
1,IMINT,1,3,0,168,234,4
1,IMINT,5,1,0,234,261,4
1,IMINT,2,2,0,214,265,4
2,SIGINT,1,,1,47,91,1
2,SIGINT,1,,1,56,86,1
2,SIGINT,1,,1,47,84,1
2,SIGINT,1,,1,212,42,2
2,SIGINT,1,,1,222,36,2
2,SIGINT,1,,1,215,42,2
2,SIGINT,1,,1,223,46,2
2,SIGINT,1,,1,220,35,2
2,SIGINT,1,,1,238,34,2
2,SIGINT,1,,1,214,235,4
2,SIGINT,1,,1,201,270,4
2,SIGINT,1,,1,215,257,4
2,SIGINT,1,,1,214,234,4
2,SIGINT,1,,1,185,231,4
2,SIGINT,1,,1,198,238,4
3,MASINT,2,,1,46,94,1
3,MASINT,2,,1,52,94,1
3,MASINT,2,,1,40,93,1
3,MASINT,2,,1,231,54,2
3,MASINT,2,,1,221,49,2
3,MASINT,2,,1,246,62,2
3,MASINT,2,,1,230,45,2
3,MASINT,1,,1,66,261,3
3,MASINT,1,,1,100,241,3
3,MASINT,1,,1,71,241,3
