LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,7,4,1,79,89,1
1,IMINT,4,2,0,101,71,1
1,IMINT,6,4,0,55,101,1
1,IMINT,5,1,0,50,87,1
1,IMINT,7,2,0,215,217,2
1,IMINT,5,4,0,235,211,2
1,IMINT,6,4,1,209,203,2
1,IMINT,4,3,0,213,197,2
3,MASINT,1,,1,98,75,1
3,MASINT,1,,1,60,79,1
3,MASINT,1,,1,77,85,1
3,MASINT,1,,1,74,60,1
3,MASINT,1,,1,86,107,1
3,MASINT,1,,1,76,80,1
3,MASINT,2,,1,68,105,1
3,MASINT,2,,1,85,57,1
3,MASINT,2,,1,59,97,1
3,MASINT,1,,1,200,224,2
3,MASINT,1,,1,214,202,2
3,MASINT,1,,1,219,222,2
3,MASINT,1,,1,228,220,2
3,MASINT,1,,1,212,195,2
3,MASINT,1,,1,245,209,2
3,MASINT,2,,1,220,191,2
3,MASINT,2,,1,227,190,2
3,MASINT,2,,1,222,209,2
