LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,4,0,71,91,1
1,IMINT,1,4,0,78,104,1
1,IMINT,3,4,1,83,79,1
1,IMINT,5,1,0,95,98,1
1,IMINT,5,4,1,226,83,2
1,IMINT,6,2,0,190,91,2
1,IMINT,2,4,0,223,120,2
1,IMINT,7,4,0,204,43,2
1,IMINT,1,2,0,88,221,3
1,IMINT,4,2,0,90,243,3
1,IMINT,2,3,0,68,220,3
1,IMINT,3,3,0,109,221,3
1,IMINT,5,4,1,210,210,4
1,IMINT,6,2,0,226,244,4
1,IMINT,4,3,1,205,168,4
1,IMINT,7,3,1,175,228,4
1,IMINT,3,3,0,174,209,4
1,IMINT,1,2,1,238,185,4
1,IMINT,201,3,0,212,225,4
2,SIGINT,1,,1,83,74,1
2,SIGINT,1,,1,62,86,1
2,SIGINT,1,,1,84,92,1
2,SIGINT,1,,1,81,91,1
2,SIGINT,1,,1,99,112,1
2,SIGINT,1,,1,79,95,1
2,SIGINT,1,,1,68,226,3
2,SIGINT,1,,1,111,206,3
2,SIGINT,1,,1,108,218,3
2,SIGINT,1,,1,94,222,3
2,SIGINT,1,,1,72,228,3
2,SIGINT,1,,1,74,211,3
2,SIGINT,1,,1,108,219,3
2,SIGINT,1,,1,113,216,3
3,MASINT,2,,1,203,93,2
3,MASINT,2,,1,232,94,2
3,MASINT,2,,1,211,108,2
3,MASINT,2,,1,211,88,2
3,MASINT,1,,1,204,206,4
3,MASINT,1,,1,210,191,4
3,MASINT,1,,1,208,187,4
3,MASINT,1,,1,221,202,4
3,MASINT,1,,1,219,228,4
3,MASINT,1,,1,195,237,4
