LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,2,0,62,67,1
1,IMINT,6,1,0,47,69,1
1,IMINT,1,4,0,54,76,1
1,IMINT,4,2,0,75,49,1
1,IMINT,2,2,0,85,66,1
1,IMINT,2,2,0,212,105,2
1,IMINT,6,3,1,213,80,2
1,IMINT,3,2,0,182,95,2
1,IMINT,5,4,0,63,233,3
1,IMINT,7,1,0,33,232,3
1,IMINT,6,1,1,81,216,3
1,IMINT,4,1,0,35,246,3
1,IMINT,201,4,0,48,209,3
1,IMINT,6,4,0,217,231,4
1,IMINT,5,4,1,252,220,4
1,IMINT,2,4,1,252,247,4
1,IMINT,7,1,0,182,211,4
1,IMINT,1,3,1,189,262,4
1,IMINT,202,2,0,215,193,4
2,SIGINT,1,,1,60,61,1
2,SIGINT,1,,1,78,54,1
2,SIGINT,1,,1,61,63,1
2,SIGINT,1,,1,90,63,1
2,SIGINT,1,,1,42,43,1
2,SIGINT,1,,1,86,57,1
2,SIGINT,1,,1,58,84,1
2,SIGINT,1,,1,220,253,4
2,SIGINT,1,,1,229,197,4
2,SIGINT,1,,1,231,198,4
2,SIGINT,1,,1,211,244,4
2,SIGINT,1,,1,234,203,4
2,SIGINT,1,,1,204,209,4
2,SIGINT,1,,1,235,249,4
3,MASINT,2,,1,51,50,1
3,MASINT,2,,1,38,72,1
3,MASINT,2,,1,41,54,1
3,MASINT,2,,1,46,80,1
3,MASINT,1,,1,192,99,2
3,MASINT,1,,1,215,86,2
3,MASINT,1,,1,201,100,2
3,MASINT,1,,1,207,82,2
3,MASINT,1,,1,205,127,2
3,MASINT,1,,1,226,82,2
3,MASINT,1,,1,200,108,2
3,MASINT,2,,1,179,86,2
3,MASINT,2,,1,218,124,2
3,MASINT,2,,1,198,87,2
3,MASINT,2,,1,213,73,2
3,MASINT,2,,1,221,92,2
3,MASINT,2,,1,196,80,2
3,MASINT,2,,1,37,221,3
3,MASINT,2,,1,71,206,3
3,MASINT,2,,1,65,220,3
3,MASINT,2,,1,79,223,3
3,MASINT,2,,1,49,232,3
3,MASINT,2,,1,33,241,3
3,MASINT,2,,1,46,258,3
3,MASINT,1,,1,221,213,4
3,MASINT,1,,1,217,207,4
3,MASINT,1,,1,195,239,4
