LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,3,1,62,94,1
1,IMINT,2,1,1,100,96,1
1,IMINT,7,4,1,28,123,1
1,IMINT,6,4,1,84,63,1
1,IMINT,1,1,0,93,78,1
1,IMINT,4,2,0,22,86,1
1,IMINT,4,4,1,226,77,2
1,IMINT,3,3,1,201,84,2
1,IMINT,7,2,0,211,101,2
1,IMINT,5,2,0,216,56,2
1,IMINT,6,1,1,197,77,2
1,IMINT,2,2,1,243,100,2
1,IMINT,201,2,0,205,120,2
1,IMINT,7,2,1,82,225,3
1,IMINT,6,1,1,65,241,3
1,IMINT,3,2,0,92,210,3
1,IMINT,2,3,0,60,221,3
1,IMINT,5,2,0,101,239,3
1,IMINT,201,1,0,44,191,3
1,IMINT,7,1,0,205,210,4
1,IMINT,1,3,0,185,214,4
1,IMINT,4,4,0,204,228,4
1,IMINT,3,1,0,224,196,4
2,SIGINT,1,,1,63,94,1
2,SIGINT,1,,1,53,90,1
2,SIGINT,1,,1,67,77,1
2,SIGINT,1,,1,66,99,1
2,SIGINT,1,,1,49,80,1
2,SIGINT,1,,1,66,105,1
2,SIGINT,1,,1,213,218,4
2,SIGINT,1,,1,237,209,4
2,SIGINT,1,,1,177,229,4
2,SIGINT,1,,1,217,210,4
3,MASINT,2,,1,73,65,1
3,MASINT,2,,1,43,82,1
3,MASINT,2,,1,70,91,1
3,MASINT,2,,1,71,103,1
3,MASINT,1,,1,239,86,2
3,MASINT,1,,1,216,108,2
3,MASINT,1,,1,232,100,2
3,MASINT,1,,1,222,55,2
3,MASINT,1,,1,195,96,2
3,MASINT,1,,1,221,84,2
3,MASINT,1,,1,69,240,3
3,MASINT,1,,1,81,221,3
3,MASINT,1,,1,84,237,3
3,MASINT,1,,1,69,222,3
3,MASINT,1,,1,68,215,3
3,MASINT,1,,1,84,228,3
3,MASINT,1,,1,62,225,3
