LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,1,0,164,56,1
1,IMINT,3,1,0,127,50,1
1,IMINT,5,1,0,140,30,1
1,IMINT,2,2,0,186,21,1
1,IMINT,6,1,0,174,100,1
1,IMINT,1,2,0,204,52,1
1,IMINT,1,4,1,190,195,2
1,IMINT,3,3,1,173,173,2
1,IMINT,2,4,1,161,187,2
1,IMINT,2,4,0,59,197,3
1,IMINT,3,4,0,47,163,3
1,IMINT,1,1,0,52,238,3
1,IMINT,4,1,0,99,188,3
2,SIGINT,1,,1,167,46,1
2,SIGINT,1,,1,163,38,1
2,SIGINT,1,,1,166,47,1
2,SIGINT,1,,1,174,43,1
2,SIGINT,1,,1,155,38,1
2,SIGINT,1,,1,179,79,1
2,SIGINT,1,,1,182,181,2
2,SIGINT,1,,1,176,154,2
2,SIGINT,1,,1,176,205,2
2,SIGINT,1,,1,75,184,3
2,SIGINT,1,,1,52,211,3
2,SIGINT,1,,1,94,189,3
2,SIGINT,1,,1,51,195,3
2,SIGINT,1,,1,81,198,3
2,SIGINT,1,,1,76,203,3
3,MASINT,2,,1,181,40,1
3,MASINT,2,,1,169,76,1
3,MASINT,2,,1,136,55,1
3,MASINT,2,,1,171,190,2
3,MASINT,2,,1,200,178,2
3,MASINT,2,,1,160,194,2
3,MASINT,2,,1,170,183,2
