LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,2,4,0,131,183,1
1,IMINT,3,4,0,149,178,1
1,IMINT,1,3,0,114,174,1
1,IMINT,4,2,0,111,191,1
1,IMINT,6,1,0,140,170,1
1,IMINT,5,2,0,153,67,2
1,IMINT,7,2,0,154,84,2
1,IMINT,4,4,0,142,46,2
1,IMINT,6,4,1,170,70,2
2,SIGINT,1,,1,124,200,1
2,SIGINT,1,,1,133,178,1
2,SIGINT,1,,1,134,180,1
2,SIGINT,1,,1,125,176,1
2,SIGINT,1,,1,124,192,1
2,SIGINT,1,,1,135,153,1
3,MASINT,2,,1,156,69,2
3,MASINT,2,,1,151,44,2
3,MASINT,2,,1,175,63,2
3,MASINT,2,,1,148,85,2
3,MASINT,2,,1,163,79,2
3,MASINT,2,,1,168,72,2
