LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,4,1,94,60,1
1,IMINT,3,1,0,130,78,1
1,IMINT,2,4,0,65,36,1
1,IMINT,6,2,0,60,53,1
1,IMINT,6,1,0,224,59,2
1,IMINT,4,1,0,237,74,2
1,IMINT,1,4,1,206,65,2
1,IMINT,3,4,0,231,39,2
1,IMINT,2,4,0,216,38,2
1,IMINT,1,2,0,84,209,3
1,IMINT,3,4,0,99,227,3
1,IMINT,1,2,1,218,221,4
1,IMINT,4,3,1,191,192,4
1,IMINT,7,1,0,226,260,4
1,IMINT,5,2,1,178,225,4
1,IMINT,6,1,1,182,243,4
1,IMINT,2,1,1,238,188,4
1,IMINT,202,3,0,207,244,4
2,SIGINT,1,,1,92,53,1
2,SIGINT,1,,1,74,46,1
2,SIGINT,1,,1,111,53,1
2,SIGINT,1,,1,104,56,1
2,SIGINT,1,,1,68,55,1
2,SIGINT,1,,1,70,53,1
2,SIGINT,1,,1,198,61,2
2,SIGINT,1,,1,232,61,2
2,SIGINT,1,,1,206,27,2
2,SIGINT,1,,1,237,64,2
2,SIGINT,1,,1,209,48,2
2,SIGINT,1,,1,220,49,2
2,SIGINT,1,,1,204,83,2
2,SIGINT,1,,1,124,210,3
2,SIGINT,1,,1,122,222,3
2,SIGINT,1,,1,107,205,3
2,SIGINT,1,,1,230,249,4
2,SIGINT,1,,1,190,201,4
2,SIGINT,1,,1,206,227,4
2,SIGINT,1,,1,210,242,4
2,SIGINT,1,,1,195,247,4
2,SIGINT,1,,1,215,224,4
2,SIGINT,1,,1,207,232,4
3,MASINT,2,,1,83,45,1
3,MASINT,2,,1,71,37,1
3,MASINT,2,,1,104,63,1
3,MASINT,2,,1,214,223,4
3,MASINT,2,,1,204,236,4
3,MASINT,2,,1,186,237,4
3,MASINT,2,,1,205,256,4
