LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,7,3,0,55,96,1
1,IMINT,2,3,1,64,114,1
1,IMINT,5,3,0,47,85,1
1,IMINT,6,4,1,55,116,1
1,IMINT,3,4,0,63,83,1
1,IMINT,4,2,1,39,103,1
1,IMINT,201,4,0,22,73,1
1,IMINT,3,4,0,211,60,2
1,IMINT,4,2,0,195,80,2
1,IMINT,7,3,0,185,71,2
1,IMINT,6,2,0,226,30,2
1,IMINT,2,4,0,237,34,2
1,IMINT,5,4,1,214,92,2
1,IMINT,2,2,0,83,216,3
1,IMINT,6,4,0,102,241,3
1,IMINT,5,3,0,84,252,3
1,IMINT,3,1,1,60,205,3
1,IMINT,201,2,0,79,239,3
1,IMINT,6,2,0,222,229,4
1,IMINT,4,2,1,234,257,4
1,IMINT,5,1,0,193,227,4
1,IMINT,7,4,0,195,211,4
1,IMINT,2,4,0,192,241,4
2,SIGINT,1,,1,217,76,2
2,SIGINT,1,,1,198,66,2
2,SIGINT,1,,1,203,55,2
2,SIGINT,1,,1,233,67,2
2,SIGINT,1,,1,84,223,3
2,SIGINT,1,,1,82,229,3
2,SIGINT,1,,1,64,228,3
2,SIGINT,1,,1,85,230,3
3,MASINT,1,,1,213,70,2
3,MASINT,1,,1,233,73,2
3,MASINT,1,,1,213,68,2
3,MASINT,1,,1,213,55,2
3,MASINT,1,,1,61,229,3
3,MASINT,1,,1,76,251,3
3,MASINT,1,,1,78,222,3
3,MASINT,2,,1,206,245,4
3,MASINT,2,,1,209,254,4
3,MASINT,2,,1,228,209,4
3,MASINT,2,,1,193,230,4
3,MASINT,2,,1,205,246,4
3,MASINT,2,,1,213,262,4
3,MASINT,2,,1,198,244,4
