LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,5,2,0,231,89,1
1,IMINT,6,4,0,214,51,1
1,IMINT,3,1,1,222,125,1
1,IMINT,1,4,0,265,85,1
1,IMINT,4,3,0,264,66,1
1,IMINT,7,3,0,189,76,1
1,IMINT,4,4,1,98,101,2
1,IMINT,3,2,0,100,124,2
1,IMINT,5,3,0,120,114,2
1,IMINT,7,3,0,83,103,2
3,MASINT,1,,1,236,91,1
3,MASINT,1,,1,249,61,1
3,MASINT,1,,1,236,111,1
3,MASINT,2,,1,222,72,1
3,MASINT,2,,1,218,84,1
3,MASINT,2,,1,235,85,1
3,MASINT,2,,1,209,70,1
3,MASINT,2,,1,216,81,1
3,MASINT,2,,1,243,79,1
3,MASINT,1,,1,107,105,2
3,MASINT,1,,1,131,109,2
3,MASINT,1,,1,94,134,2
3,MASINT,1,,1,97,112,2
3,MASINT,1,,1,99,103,2
3,MASINT,1,,1,96,118,2
3,MASINT,1,,1,114,100,2
