LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,1,0,222,123,1
1,IMINT,7,4,1,240,109,1
1,IMINT,1,2,0,243,130,1
1,IMINT,3,4,0,218,103,1
1,IMINT,2,1,0,225,140,1
1,IMINT,5,3,1,96,238,2
1,IMINT,7,1,0,95,265,2
1,IMINT,4,4,0,72,215,2
1,IMINT,6,1,0,64,230,2
1,IMINT,202,1,0,116,220,2
2,SIGINT,1,,1,226,121,1
2,SIGINT,1,,1,225,105,1
2,SIGINT,1,,1,223,142,1
2,SIGINT,1,,1,207,123,1
2,SIGINT,1,,1,226,104,1
2,SIGINT,1,,1,238,119,1
3,MASINT,2,,1,86,218,2
3,MASINT,2,,1,102,237,2
3,MASINT,2,,1,77,231,2
3,MASINT,2,,1,74,235,2
3,MASINT,2,,1,119,235,2
3,MASINT,2,,1,94,216,2
3,MASINT,2,,1,123,241,2
