LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,5,4,1,119,239,1
1,IMINT,6,2,0,93,243,1
1,IMINT,1,3,0,122,210,1
1,IMINT,7,4,0,146,229,1
1,IMINT,2,3,0,139,259,1
1,IMINT,4,1,0,89,221,1
1,IMINT,5,4,0,83,71,2
1,IMINT,6,2,0,77,83,2
1,IMINT,7,1,0,88,87,2
1,IMINT,2,2,1,92,57,2
1,IMINT,1,2,0,63,73,2
1,IMINT,201,2,0,68,53,2
1,IMINT,6,1,0,231,173,3
1,IMINT,5,1,0,226,189,3
1,IMINT,4,1,0,252,162,3
1,IMINT,7,4,0,231,153,3
2,SIGINT,1,,1,73,103,2
2,SIGINT,1,,1,68,47,2
2,SIGINT,1,,1,55,69,2
2,SIGINT,1,,1,65,63,2
2,SIGINT,1,,1,79,97,2
2,SIGINT,1,,1,89,46,2
2,SIGINT,1,,1,84,100,2
3,MASINT,2,,1,150,225,1
3,MASINT,2,,1,132,249,1
3,MASINT,2,,1,120,232,1
3,MASINT,1,,1,241,174,3
3,MASINT,1,,1,244,156,3
3,MASINT,1,,1,256,181,3
3,MASINT,1,,1,215,158,3
3,MASINT,1,,1,207,168,3
3,MASINT,1,,1,235,159,3
