LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,1,1,96,59,1
1,IMINT,2,3,0,115,85,1
1,IMINT,3,1,1,83,79,1
1,IMINT,6,2,0,97,88,1
1,IMINT,201,1,0,112,30,1
1,IMINT,7,3,1,217,77,2
1,IMINT,2,2,0,203,85,2
1,IMINT,6,1,1,237,74,2
1,IMINT,3,2,0,232,91,2
1,IMINT,4,4,0,206,59,2
1,IMINT,5,2,1,230,62,2
1,IMINT,201,2,0,261,48,2
1,IMINT,6,4,1,88,219,3
1,IMINT,5,1,1,99,249,3
1,IMINT,7,3,1,56,212,3
1,IMINT,2,1,1,117,212,3
1,IMINT,5,1,0,233,218,4
1,IMINT,7,2,1,218,244,4
1,IMINT,201,3,0,233,240,4
2,SIGINT,1,,1,95,72,1
2,SIGINT,1,,1,103,82,1
2,SIGINT,1,,1,94,62,1
2,SIGINT,1,,1,101,72,1
2,SIGINT,1,,1,80,195,3
2,SIGINT,1,,1,98,201,3
2,SIGINT,1,,1,97,209,3
2,SIGINT,1,,1,101,231,3
2,SIGINT,1,,1,81,225,3
2,SIGINT,1,,1,103,233,3
2,SIGINT,1,,1,82,218,3
2,SIGINT,1,,1,230,230,4
2,SIGINT,1,,1,223,218,4
2,SIGINT,1,,1,225,240,4
3,MASINT,1,,1,113,84,1
3,MASINT,1,,1,97,82,1
3,MASINT,1,,1,97,57,1
3,MASINT,1,,1,81,71,1
3,MASINT,1,,1,95,93,1
3,MASINT,1,,1,103,70,1
3,MASINT,1,,1,214,78,2
3,MASINT,1,,1,250,60,2
3,MASINT,1,,1,231,72,2
3,MASINT,1,,1,225,72,2
3,MASINT,1,,1,228,68,2
3,MASINT,1,,1,238,79,2
3,MASINT,2,,1,228,82,2
3,MASINT,2,,1,219,90,2
3,MASINT,2,,1,235,48,2
3,MASINT,2,,1,236,104,2
3,MASINT,2,,1,116,222,3
3,MASINT,2,,1,84,244,3
3,MASINT,2,,1,124,220,3
3,MASINT,2,,1,91,213,3
